"model","site","longitude","latitude","baseline","predicted","scenario","GCM"
"DGVM",352,-112.533,41.866,0.157122857142857,0.20535,"rcp45","GISS-E2-H-CC"
"DGVM",352,-112.533,41.866,0.155531428571429,0.21605,"rcp85","GISS-E2-H-CC"
"DGVM",352,-112.533,41.866,0.132402857142857,0.16283,"rcp45","HadGEM2-AO"
"DGVM",352,-112.533,41.866,0.129374285714286,0.17429,"rcp85","HadGEM2-AO"
"DGVM",352,-112.533,41.866,0.115865714285714,0.154123333333333,"rcp45","MPI-ESM-LR"
"DGVM",352,-112.533,41.866,0.116728571428571,0.200286666666667,"rcp85","MPI-ESM-LR"
"DGVM",358,-112.558,46.266,0.0839371428571429,0.24887,"rcp45","CCSM4"
"DGVM",358,-112.558,46.266,0.0827914285714286,0.247663333333333,"rcp85","CCSM4"
"DGVM",358,-112.558,46.266,0.08358,0.25745,"rcp45","CESM1-CAM5"
"DGVM",358,-112.558,46.266,0.0773,0.247433333333333,"rcp85","CESM1-CAM5"
"DGVM",358,-112.558,46.266,0.0671514285714286,0.231003333333333,"rcp45","GISS-E2-H-CC"
"DGVM",358,-112.558,46.266,0.0654057142857143,0.26767,"rcp85","GISS-E2-H-CC"
"DGVM",358,-112.558,46.266,0.131394285714286,0.230803333333333,"rcp45","HadGEM2-AO"
"DGVM",358,-112.558,46.266,0.13288,0.242436666666667,"rcp85","HadGEM2-AO"
"DGVM",358,-112.558,46.266,0.0605714285714286,0.259776666666667,"rcp45","MPI-ESM-LR"
"DGVM",358,-112.558,46.266,0.0609828571428571,0.248763333333333,"rcp85","MPI-ESM-LR"
"DGVM",634,-112.566,33.958,0,0,"rcp45","CCSM4"
"DGVM",634,-112.566,33.958,0,0,"rcp85","CCSM4"
"DGVM",634,-112.566,33.958,0,0,"rcp45","CESM1-CAM5"
"DGVM",634,-112.566,33.958,0,0,"rcp85","CESM1-CAM5"
"DGVM",634,-112.566,33.958,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",634,-112.566,33.958,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",634,-112.566,33.958,0,0,"rcp45","HadGEM2-AO"
"DGVM",634,-112.566,33.958,0,0,"rcp85","HadGEM2-AO"
"DGVM",634,-112.566,33.958,0,0,"rcp45","MPI-ESM-LR"
"DGVM",634,-112.566,33.958,0,0,"rcp85","MPI-ESM-LR"
"DGVM",581,-112.575,33.883,0,0,"rcp45","CCSM4"
"DGVM",581,-112.575,33.883,0,0,"rcp85","CCSM4"
"DGVM",581,-112.575,33.883,0,0,"rcp45","CESM1-CAM5"
"DGVM",581,-112.575,33.883,0,0,"rcp85","CESM1-CAM5"
"DGVM",581,-112.575,33.883,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",581,-112.575,33.883,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",581,-112.575,33.883,0,0,"rcp45","HadGEM2-AO"
"DGVM",581,-112.575,33.883,0,0,"rcp85","HadGEM2-AO"
"DGVM",581,-112.575,33.883,0,0,"rcp45","MPI-ESM-LR"
"DGVM",581,-112.575,33.883,0,0,"rcp85","MPI-ESM-LR"
"DGVM",348,-112.575,41.691,0.13652,0.19346,"rcp45","CCSM4"
"DGVM",348,-112.575,41.691,0.13694,0.2334,"rcp85","CCSM4"
"DGVM",348,-112.575,41.691,0.147174285714286,0.186526666666667,"rcp45","CESM1-CAM5"
"DGVM",348,-112.575,41.691,0.167045714285714,0.243033333333333,"rcp85","CESM1-CAM5"
"DGVM",348,-112.575,41.691,0.164331428571429,0.200676666666667,"rcp45","GISS-E2-H-CC"
"DGVM",348,-112.575,41.691,0.160651428571429,0.230023333333333,"rcp85","GISS-E2-H-CC"
"DGVM",348,-112.575,41.691,0.132888571428571,0.170363333333333,"rcp45","HadGEM2-AO"
"DGVM",348,-112.575,41.691,0.129757142857143,0.207473333333333,"rcp85","HadGEM2-AO"
"DGVM",348,-112.575,41.691,0.126088571428571,0.17338,"rcp45","MPI-ESM-LR"
"DGVM",348,-112.575,41.691,0.128114285714286,0.193023333333333,"rcp85","MPI-ESM-LR"
"DGVM",364,-112.591,36.408,0.0074,0.00128,"rcp45","CCSM4"
"DGVM",364,-112.591,36.408,0.00717142857142857,0.00271,"rcp85","CCSM4"
"DGVM",364,-112.591,36.408,0,0,"rcp45","CESM1-CAM5"
"DGVM",364,-112.591,36.408,0.00112571428571429,1e-05,"rcp85","CESM1-CAM5"
"DGVM",364,-112.591,36.408,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",364,-112.591,36.408,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",364,-112.591,36.408,0,0,"rcp45","HadGEM2-AO"
"DGVM",364,-112.591,36.408,0,0,"rcp85","HadGEM2-AO"
"DGVM",364,-112.591,36.408,4e-05,0,"rcp45","MPI-ESM-LR"
"DGVM",364,-112.591,36.408,4e-05,0,"rcp85","MPI-ESM-LR"
"DGVM",349,-112.616,41.624,0.120708571428571,0.164016666666667,"rcp45","CCSM4"
"DGVM",349,-112.616,41.624,0.119674285714286,0.19461,"rcp85","CCSM4"
"DGVM",349,-112.616,41.624,0.150762857142857,0.200256666666667,"rcp45","CESM1-CAM5"
"DGVM",349,-112.616,41.624,0.150765714285714,0.241683333333333,"rcp85","CESM1-CAM5"
"DGVM",349,-112.616,41.624,0.176182857142857,0.204206666666667,"rcp45","GISS-E2-H-CC"
"DGVM",349,-112.616,41.624,0.172422857142857,0.229333333333333,"rcp85","GISS-E2-H-CC"
"DGVM",349,-112.616,41.624,0.145997142857143,0.15229,"rcp45","HadGEM2-AO"
"DGVM",349,-112.616,41.624,0.143271428571429,0.18208,"rcp85","HadGEM2-AO"
"DGVM",349,-112.616,41.624,0.134757142857143,0.15243,"rcp45","MPI-ESM-LR"
"DGVM",349,-112.616,41.624,0.137845714285714,0.1707,"rcp85","MPI-ESM-LR"
"DGVM",335,-112.624,40.249,0.0781742857142857,0.159906666666667,"rcp45","CCSM4"
"DGVM",335,-112.624,40.249,0.0764685714285714,0.182066666666667,"rcp85","CCSM4"
"DGVM",335,-112.624,40.249,0.111365714285714,0.153506666666667,"rcp45","CESM1-CAM5"
"DGVM",335,-112.624,40.249,0.106734285714286,0.225416666666667,"rcp85","CESM1-CAM5"
"DGVM",335,-112.624,40.249,0.118094285714286,0.187266666666667,"rcp45","GISS-E2-H-CC"
"DGVM",335,-112.624,40.249,0.115974285714286,0.23481,"rcp85","GISS-E2-H-CC"
"DGVM",335,-112.624,40.249,0.0911571428571429,0.126043333333333,"rcp45","HadGEM2-AO"
"DGVM",335,-112.624,40.249,0.0898657142857143,0.171906666666667,"rcp85","HadGEM2-AO"
"DGVM",335,-112.624,40.249,0.0832,0.128593333333333,"rcp45","MPI-ESM-LR"
"DGVM",335,-112.624,40.249,0.0857142857142857,0.170713333333333,"rcp85","MPI-ESM-LR"
"DGVM",334,-112.624,40.266,0.08698,0.1676,"rcp45","CCSM4"
"DGVM",334,-112.624,40.266,0.0853742857142857,0.20166,"rcp85","CCSM4"
"DGVM",334,-112.624,40.266,0.0948571428571429,0.165303333333333,"rcp45","CESM1-CAM5"
"DGVM",334,-112.624,40.266,0.110994285714286,0.200313333333333,"rcp85","CESM1-CAM5"
"DGVM",334,-112.624,40.266,0.120225714285714,0.177856666666667,"rcp45","GISS-E2-H-CC"
"DGVM",334,-112.624,40.266,0.118485714285714,0.213336666666667,"rcp85","GISS-E2-H-CC"
"DGVM",334,-112.624,40.266,0.0986114285714286,0.119303333333333,"rcp45","HadGEM2-AO"
"DGVM",334,-112.624,40.266,0.0974857142857143,0.158293333333333,"rcp85","HadGEM2-AO"
"DGVM",334,-112.624,40.266,0.0724914285714286,0.141363333333333,"rcp45","MPI-ESM-LR"
"DGVM",334,-112.624,40.266,0.0749028571428571,0.170073333333333,"rcp85","MPI-ESM-LR"
"DGVM",267,-112.65,43.525,0.04488,0.120966666666667,"rcp45","CCSM4"
"DGVM",267,-112.65,43.525,0.0435628571428571,0.138326666666667,"rcp85","CCSM4"
"DGVM",267,-112.65,43.525,0.0633371428571429,0.136636666666667,"rcp45","CESM1-CAM5"
"DGVM",267,-112.65,43.525,0.06616,0.161903333333333,"rcp85","CESM1-CAM5"
"DGVM",267,-112.65,43.525,0.0807171428571429,0.138636666666667,"rcp45","GISS-E2-H-CC"
"DGVM",267,-112.65,43.525,0.0797057142857143,0.17585,"rcp85","GISS-E2-H-CC"
"DGVM",267,-112.65,43.525,0.0516314285714286,0.06636,"rcp45","HadGEM2-AO"
"DGVM",267,-112.65,43.525,0.0491485714285714,0.0800866666666667,"rcp85","HadGEM2-AO"
"DGVM",267,-112.65,43.525,0.0519942857142857,0.10746,"rcp45","MPI-ESM-LR"
"DGVM",267,-112.65,43.525,0.0519485714285714,0.16285,"rcp85","MPI-ESM-LR"
"DGVM",383,-112.658,40.583,0.124311428571429,0.166303333333333,"rcp45","CCSM4"
"DGVM",383,-112.658,40.583,0.121837142857143,0.227433333333333,"rcp85","CCSM4"
"DGVM",383,-112.658,40.583,0.130371428571429,0.186366666666667,"rcp45","CESM1-CAM5"
"DGVM",383,-112.658,40.583,0.14574,0.22512,"rcp85","CESM1-CAM5"
"DGVM",383,-112.658,40.583,0.151445714285714,0.19336,"rcp45","GISS-E2-H-CC"
"DGVM",383,-112.658,40.583,0.149711428571429,0.25192,"rcp85","GISS-E2-H-CC"
"DGVM",383,-112.658,40.583,0.108054285714286,0.145136666666667,"rcp45","HadGEM2-AO"
"DGVM",383,-112.658,40.583,0.108145714285714,0.175506666666667,"rcp85","HadGEM2-AO"
"DGVM",383,-112.658,40.583,0.105962857142857,0.155586666666667,"rcp45","MPI-ESM-LR"
"DGVM",383,-112.658,40.583,0.108728571428571,0.170383333333333,"rcp85","MPI-ESM-LR"
"DGVM",365,-112.674,36.441,4e-05,0,"rcp45","CCSM4"
"DGVM",365,-112.674,36.441,4e-05,0,"rcp85","CCSM4"
"DGVM",365,-112.674,36.441,0,0,"rcp45","CESM1-CAM5"
"DGVM",365,-112.674,36.441,0,0,"rcp85","CESM1-CAM5"
"DGVM",365,-112.674,36.441,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",365,-112.674,36.441,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",365,-112.674,36.441,0,0,"rcp45","HadGEM2-AO"
"DGVM",365,-112.674,36.441,0,0,"rcp85","HadGEM2-AO"
"DGVM",365,-112.674,36.441,0,0,"rcp45","MPI-ESM-LR"
"DGVM",365,-112.674,36.441,0,0,"rcp85","MPI-ESM-LR"
"DGVM",303,-112.674,40.075,0.0589542857142857,0.147543333333333,"rcp45","CCSM4"
"DGVM",303,-112.674,40.075,0.0574742857142857,0.18577,"rcp85","CCSM4"
"DGVM",303,-112.674,40.075,0.0676028571428571,0.139173333333333,"rcp45","CESM1-CAM5"
"DGVM",303,-112.674,40.075,0.0817142857142857,0.19403,"rcp85","CESM1-CAM5"
"DGVM",303,-112.674,40.075,0.0961885714285714,0.174636666666667,"rcp45","GISS-E2-H-CC"
"DGVM",303,-112.674,40.075,0.0928457142857143,0.203253333333333,"rcp85","GISS-E2-H-CC"
"DGVM",303,-112.674,40.075,0.0728771428571429,0.08655,"rcp45","HadGEM2-AO"
"DGVM",303,-112.674,40.075,0.0716285714285714,0.146336666666667,"rcp85","HadGEM2-AO"
"DGVM",303,-112.674,40.075,0.0612542857142857,0.107506666666667,"rcp45","MPI-ESM-LR"
"DGVM",303,-112.674,40.075,0.0642228571428571,0.159823333333333,"rcp85","MPI-ESM-LR"
"DGVM",304,-112.683,40.058,0.07474,0.14231,"rcp45","CCSM4"
"DGVM",304,-112.683,40.058,0.0725742857142857,0.169386666666667,"rcp85","CCSM4"
"DGVM",304,-112.683,40.058,0.07636,0.148726666666667,"rcp45","CESM1-CAM5"
"DGVM",304,-112.683,40.058,0.0769714285714286,0.186156666666667,"rcp85","CESM1-CAM5"
"DGVM",304,-112.683,40.058,0.109311428571429,0.148363333333333,"rcp45","GISS-E2-H-CC"
"DGVM",304,-112.683,40.058,0.105508571428571,0.196536666666667,"rcp85","GISS-E2-H-CC"
"DGVM",304,-112.683,40.058,0.0769571428571429,0.09527,"rcp45","HadGEM2-AO"
"DGVM",304,-112.683,40.058,0.0745285714285714,0.142476666666667,"rcp85","HadGEM2-AO"
"DGVM",304,-112.683,40.058,0.0615428571428571,0.101983333333333,"rcp45","MPI-ESM-LR"
"DGVM",304,-112.683,40.058,0.0631542857142857,0.170373333333333,"rcp85","MPI-ESM-LR"
"DGVM",305,-112.708,40.05,0.0671714285714286,0.15287,"rcp45","CCSM4"
"DGVM",305,-112.708,40.05,0.0629285714285714,0.16128,"rcp85","CCSM4"
"DGVM",305,-112.708,40.05,0.0807828571428571,0.150886666666667,"rcp45","CESM1-CAM5"
"DGVM",305,-112.708,40.05,0.0874714285714286,0.190053333333333,"rcp85","CESM1-CAM5"
"DGVM",305,-112.708,40.05,0.105305714285714,0.174493333333333,"rcp45","GISS-E2-H-CC"
"DGVM",305,-112.708,40.05,0.103017142857143,0.20823,"rcp85","GISS-E2-H-CC"
"DGVM",305,-112.708,40.05,0.0650428571428571,0.09643,"rcp45","HadGEM2-AO"
"DGVM",305,-112.708,40.05,0.0635657142857143,0.154063333333333,"rcp85","HadGEM2-AO"
"DGVM",305,-112.708,40.05,0.0665828571428571,0.10649,"rcp45","MPI-ESM-LR"
"DGVM",305,-112.708,40.05,0.0695171428571429,0.16036,"rcp85","MPI-ESM-LR"
"DGVM",261,-112.708,40.058,0.0706885714285714,0.16803,"rcp45","CCSM4"
"DGVM",261,-112.708,40.058,0.0667171428571429,0.180603333333333,"rcp85","CCSM4"
"DGVM",261,-112.708,40.058,0.0741828571428571,0.152093333333333,"rcp45","CESM1-CAM5"
"DGVM",261,-112.708,40.058,0.0850257142857143,0.180806666666667,"rcp85","CESM1-CAM5"
"DGVM",261,-112.708,40.058,0.106608571428571,0.14784,"rcp45","GISS-E2-H-CC"
"DGVM",261,-112.708,40.058,0.101954285714286,0.207453333333333,"rcp85","GISS-E2-H-CC"
"DGVM",261,-112.708,40.058,0.0767942857142857,0.0909666666666667,"rcp45","HadGEM2-AO"
"DGVM",261,-112.708,40.058,0.0749342857142857,0.14406,"rcp85","HadGEM2-AO"
"DGVM",261,-112.708,40.058,0.0576142857142857,0.103463333333333,"rcp45","MPI-ESM-LR"
"DGVM",261,-112.708,40.058,0.0580571428571429,0.146316666666667,"rcp85","MPI-ESM-LR"
"DGVM",328,-112.733,40.483,0.0823714285714286,0.163016666666667,"rcp45","CCSM4"
"DGVM",328,-112.733,40.483,0.0796028571428571,0.199746666666667,"rcp85","CCSM4"
"DGVM",328,-112.733,40.483,0.0983171428571429,0.168696666666667,"rcp45","CESM1-CAM5"
"DGVM",328,-112.733,40.483,0.106974285714286,0.198666666666667,"rcp85","CESM1-CAM5"
"DGVM",328,-112.733,40.483,0.139328571428571,0.18563,"rcp45","GISS-E2-H-CC"
"DGVM",328,-112.733,40.483,0.136737142857143,0.21691,"rcp85","GISS-E2-H-CC"
"DGVM",328,-112.733,40.483,0.0953028571428571,0.116326666666667,"rcp45","HadGEM2-AO"
"DGVM",328,-112.733,40.483,0.0919228571428571,0.16068,"rcp85","HadGEM2-AO"
"DGVM",328,-112.733,40.483,0.08848,0.13102,"rcp45","MPI-ESM-LR"
"DGVM",328,-112.733,40.483,0.09008,0.18547,"rcp85","MPI-ESM-LR"
"DGVM",278,-112.733,45.791,0.152342857142857,0.18576,"rcp45","CCSM4"
"DGVM",278,-112.733,45.791,0.153234285714286,0.206516666666667,"rcp85","CCSM4"
"DGVM",278,-112.733,45.791,0.12852,0.19545,"rcp45","CESM1-CAM5"
"DGVM",278,-112.733,45.791,0.1412,0.223316666666667,"rcp85","CESM1-CAM5"
"DGVM",278,-112.733,45.791,0.148228571428571,0.20534,"rcp45","GISS-E2-H-CC"
"DGVM",278,-112.733,45.791,0.146542857142857,0.259383333333333,"rcp85","GISS-E2-H-CC"
"DGVM",278,-112.733,45.791,0.132474285714286,0.15961,"rcp45","HadGEM2-AO"
"DGVM",278,-112.733,45.791,0.133745714285714,0.183073333333333,"rcp85","HadGEM2-AO"
"DGVM",278,-112.733,45.791,0.132142857142857,0.203756666666667,"rcp45","MPI-ESM-LR"
"DGVM",278,-112.733,45.791,0.128562857142857,0.224016666666667,"rcp85","MPI-ESM-LR"
"DGVM",308,-112.791,38.199,0.0563685714285714,0.14119,"rcp45","CCSM4"
"DGVM",308,-112.791,38.199,0.0536685714285714,0.18065,"rcp85","CCSM4"
"DGVM",308,-112.791,38.199,0.0742685714285714,0.137376666666667,"rcp45","CESM1-CAM5"
"DGVM",308,-112.791,38.199,0.0666,0.184666666666667,"rcp85","CESM1-CAM5"
"DGVM",308,-112.791,38.199,0.09226,0.153456666666667,"rcp45","GISS-E2-H-CC"
"DGVM",308,-112.791,38.199,0.0890342857142857,0.194616666666667,"rcp85","GISS-E2-H-CC"
"DGVM",308,-112.791,38.199,0.0631657142857143,0.10048,"rcp45","HadGEM2-AO"
"DGVM",308,-112.791,38.199,0.0627314285714286,0.143126666666667,"rcp85","HadGEM2-AO"
"DGVM",308,-112.791,38.199,0.0538142857142857,0.122216666666667,"rcp45","MPI-ESM-LR"
"DGVM",308,-112.791,38.199,0.0539257142857143,0.150543333333333,"rcp85","MPI-ESM-LR"
"DGVM",583,-112.833,34.116,0,0,"rcp45","CCSM4"
"DGVM",583,-112.833,34.116,0,0,"rcp85","CCSM4"
"DGVM",583,-112.833,34.116,0,0,"rcp45","CESM1-CAM5"
"DGVM",583,-112.833,34.116,0,0,"rcp85","CESM1-CAM5"
"DGVM",583,-112.833,34.116,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",583,-112.833,34.116,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",583,-112.833,34.116,0,0,"rcp45","HadGEM2-AO"
"DGVM",583,-112.833,34.116,0,0,"rcp85","HadGEM2-AO"
"DGVM",583,-112.833,34.116,0,0,"rcp45","MPI-ESM-LR"
"DGVM",583,-112.833,34.116,0,0,"rcp85","MPI-ESM-LR"
"DGVM",264,-112.883,39.833,0.0797114285714286,0.150343333333333,"rcp45","CCSM4"
"DGVM",264,-112.883,39.833,0.0769914285714286,0.191496666666667,"rcp85","CCSM4"
"DGVM",264,-112.883,39.833,0.0794885714285714,0.15677,"rcp45","CESM1-CAM5"
"DGVM",264,-112.883,39.833,0.108825714285714,0.190513333333333,"rcp85","CESM1-CAM5"
"DGVM",264,-112.883,39.833,0.117831428571429,0.161906666666667,"rcp45","GISS-E2-H-CC"
"DGVM",264,-112.883,39.833,0.113745714285714,0.23716,"rcp85","GISS-E2-H-CC"
"DGVM",264,-112.883,39.833,0.09626,0.08509,"rcp45","HadGEM2-AO"
"DGVM",264,-112.883,39.833,0.0953542857142857,0.143156666666667,"rcp85","HadGEM2-AO"
"DGVM",264,-112.883,39.833,0.0768314285714286,0.108473333333333,"rcp45","MPI-ESM-LR"
"DGVM",264,-112.883,39.833,0.0788771428571429,0.14558,"rcp85","MPI-ESM-LR"
"DGVM",263,-112.883,39.849,0.0820142857142857,0.128756666666667,"rcp45","CCSM4"
"DGVM",263,-112.883,39.849,0.0803457142857143,0.180923333333333,"rcp85","CCSM4"
"DGVM",263,-112.883,39.849,0.0882171428571429,0.138073333333333,"rcp45","CESM1-CAM5"
"DGVM",263,-112.883,39.849,0.0897971428571429,0.169923333333333,"rcp85","CESM1-CAM5"
"DGVM",263,-112.883,39.849,0.11034,0.165576666666667,"rcp45","GISS-E2-H-CC"
"DGVM",263,-112.883,39.849,0.108182857142857,0.184353333333333,"rcp85","GISS-E2-H-CC"
"DGVM",263,-112.883,39.849,0.0738,0.0820366666666667,"rcp45","HadGEM2-AO"
"DGVM",263,-112.883,39.849,0.0743114285714286,0.145916666666667,"rcp85","HadGEM2-AO"
"DGVM",263,-112.883,39.849,0.0798057142857143,0.100076666666667,"rcp45","MPI-ESM-LR"
"DGVM",263,-112.883,39.849,0.0823457142857143,0.14788,"rcp85","MPI-ESM-LR"
"DGVM",262,-112.891,39.849,0.0663514285714286,0.129433333333333,"rcp45","CCSM4"
"DGVM",262,-112.891,39.849,0.0637657142857143,0.1836,"rcp85","CCSM4"
"DGVM",262,-112.891,39.849,0.08924,0.138346666666667,"rcp45","CESM1-CAM5"
"DGVM",262,-112.891,39.849,0.0817885714285714,0.17834,"rcp85","CESM1-CAM5"
"DGVM",262,-112.891,39.849,0.11006,0.13857,"rcp45","GISS-E2-H-CC"
"DGVM",262,-112.891,39.849,0.1057,0.183186666666667,"rcp85","GISS-E2-H-CC"
"DGVM",262,-112.891,39.849,0.06882,0.0867433333333333,"rcp45","HadGEM2-AO"
"DGVM",262,-112.891,39.849,0.0669514285714286,0.12868,"rcp85","HadGEM2-AO"
"DGVM",262,-112.891,39.849,0.07082,0.110996666666667,"rcp45","MPI-ESM-LR"
"DGVM",262,-112.891,39.849,0.07312,0.15725,"rcp85","MPI-ESM-LR"
"DGVM",153,-112.9,43.608,0.02984,0.0849633333333333,"rcp45","CCSM4"
"DGVM",153,-112.9,43.608,0.0287457142857143,0.14943,"rcp85","CCSM4"
"DGVM",153,-112.9,43.608,0.0324257142857143,0.112443333333333,"rcp45","CESM1-CAM5"
"DGVM",153,-112.9,43.608,0.0354857142857143,0.151216666666667,"rcp85","CESM1-CAM5"
"DGVM",153,-112.9,43.608,0.0481342857142857,0.122106666666667,"rcp45","GISS-E2-H-CC"
"DGVM",153,-112.9,43.608,0.0467942857142857,0.166193333333333,"rcp85","GISS-E2-H-CC"
"DGVM",153,-112.9,43.608,0.02904,0.0440166666666667,"rcp45","HadGEM2-AO"
"DGVM",153,-112.9,43.608,0.0288171428571429,0.0572466666666667,"rcp85","HadGEM2-AO"
"DGVM",153,-112.9,43.608,0.0278942857142857,0.0856433333333333,"rcp45","MPI-ESM-LR"
"DGVM",153,-112.9,43.608,0.0280057142857143,0.154646666666667,"rcp85","MPI-ESM-LR"
"DGVM",532,-113.008,35.783,0,0,"rcp45","CCSM4"
"DGVM",532,-113.008,35.783,0,0,"rcp85","CCSM4"
"DGVM",532,-113.008,35.783,0,0,"rcp45","CESM1-CAM5"
"DGVM",532,-113.008,35.783,0,0,"rcp85","CESM1-CAM5"
"DGVM",532,-113.008,35.783,0,0,"rcp45","GISS-E2-H-CC"
"DGVM",532,-113.008,35.783,0,0,"rcp85","GISS-E2-H-CC"
"DGVM",532,-113.008,35.783,0,0,"rcp45","HadGEM2-AO"
"DGVM",532,-113.008,35.783,0,0,"rcp85","HadGEM2-AO"
"DGVM",532,-113.008,35.783,0,0,"rcp45","MPI-ESM-LR"
"DGVM",532,-113.008,35.783,0,0,"rcp85","MPI-ESM-LR"
"DGVM",572,-113.041,37.449,0.0980657142857143,0.16613,"rcp45","CCSM4"
"DGVM",572,-113.041,37.449,0.0947314285714286,0.172046666666667,"rcp85","CCSM4"
"DGVM",572,-113.041,37.449,0.118822857142857,0.164196666666667,"rcp45","CESM1-CAM5"
"DGVM",572,-113.041,37.449,0.107662857142857,0.201093333333333,"rcp85","CESM1-CAM5"
"DGVM",572,-113.041,37.449,0.140142857142857,0.19169,"rcp45","GISS-E2-H-CC"
"DGVM",572,-113.041,37.449,0.138325714285714,0.19609,"rcp85","GISS-E2-H-CC"
"DGVM",572,-113.041,37.449,0.101551428571429,0.14545,"rcp45","HadGEM2-AO"
"DGVM",572,-113.041,37.449,0.0995114285714286,0.129203333333333,"rcp85","HadGEM2-AO"
"DGVM",572,-113.041,37.449,0.10752,0.15486,"rcp45","MPI-ESM-LR"
"DGVM",572,-113.041,37.449,0.10892,0.18996,"rcp85","MPI-ESM-LR"
"DGVM",265,-113.041,41.816,0.0635285714285714,0.125166666666667,"rcp45","CCSM4"
"DGVM",265,-113.041,41.816,0.0632314285714286,0.181966666666667,"rcp85","CCSM4"
"DGVM",265,-113.041,41.816,0.0834485714285714,0.132926666666667,"rcp45","CESM1-CAM5"
"DGVM",265,-113.041,41.816,0.105797142857143,0.179616666666667,"rcp85","CESM1-CAM5"
"DGVM",265,-113.041,41.816,0.133037142857143,0.17315,"rcp45","GISS-E2-H-CC"
"DGVM",265,-113.041,41.816,0.128008571428571,0.208243333333333,"rcp85","GISS-E2-H-CC"
"DGVM",265,-113.041,41.816,0.0837628571428571,0.0902966666666667,"rcp45","HadGEM2-AO"
"DGVM",265,-113.041,41.816,0.0802428571428571,0.139533333333333,"rcp85","HadGEM2-AO"
"DGVM",265,-113.041,41.816,0.08806,0.0982266666666667,"rcp45","MPI-ESM-LR"
"DGVM",265,-113.041,41.816,0.09016,0.15092,"rcp85","MPI-ESM-LR"
"DGVM",351,-113.041,42.15,0.132448571428571,0.164336666666667,"rcp45","CCSM4"
"DGVM",351,-113.041,42.15,0.133562857142857,0.229666666666667,"rcp85","CCSM4"
"DGVM",351,-113.041,42.15,0.163234285714286,0.18244,"rcp45","CESM1-CAM5"
"DGVM",351,-113.041,42.15,0.141208571428571,0.225963333333333,"rcp85","CESM1-CAM5"
"DGVM",351,-113.041,42.15,0.153917142857143,0.19662,"rcp45","GISS-E2-H-CC"
"DGVM",351,-113.041,42.15,0.154731428571429,0.23444,"rcp85","GISS-E2-H-CC"
"DGVM",351,-113.041,42.15,0.133051428571429,0.169776666666667,"rcp45","HadGEM2-AO"
"DGVM",351,-113.041,42.15,0.131365714285714,0.177026666666667,"rcp85","HadGEM2-AO"
"DGVM",351,-113.041,42.15,0.140337142857143,0.157436666666667,"rcp45","MPI-ESM-LR"
"DGVM",351,-113.041,42.15,0.144471428571429,0.216126666666667,"rcp85","MPI-ESM-LR"
"DGVM",322,-113.041,44.641,0.145825714285714,0.178136666666667,"rcp45","CCSM4"
"DGVM",322,-113.041,44.641,0.144737142857143,0.205386666666667,"rcp85","CCSM4"
"DGVM",322,-113.041,44.641,0.156182857142857,0.181696666666667,"rcp45","CESM1-CAM5"
"DGVM",322,-113.041,44.641,0.166242857142857,0.19952,"rcp85","CESM1-CAM5"
"DGVM",322,-113.041,44.641,0.141031428571429,0.199076666666667,"rcp45","GISS-E2-H-CC"
"DGVM",322,-113.041,44.641,0.140751428571429,0.237163333333333,"rcp85","GISS-E2-H-CC"
"DGVM",322,-113.041,44.641,0.150457142857143,0.147666666666667,"rcp45","HadGEM2-AO"
"DGVM",322,-113.041,44.641,0.149637142857143,0.175713333333333,"rcp85","HadGEM2-AO"
"DGVM",322,-113.041,44.641,0.155171428571429,0.199763333333333,"rcp45","MPI-ESM-LR"
"DGVM",322,-113.041,44.641,0.155225714285714,0.189696666666667,"rcp85","MPI-ESM-LR"
"DGVM",341,-113.133,42.866,0.0856114285714286,0.11486,"rcp45","CCSM4"
"DGVM",341,-113.133,42.866,0.0856257142857143,0.182063333333333,"rcp85","CCSM4"
"DGVM",341,-113.133,42.866,0.107094285714286,0.139563333333333,"rcp45","CESM1-CAM5"
"DGVM",341,-113.133,42.866,0.09912,0.19101,"rcp85","CESM1-CAM5"
"DGVM",341,-113.133,42.866,0.118082857142857,0.182343333333333,"rcp45","GISS-E2-H-CC"
"DGVM",341,-113.133,42.866,0.115188571428571,0.19786,"rcp85","GISS-E2-H-CC"
"DGVM",341,-113.133,42.866,0.09158,0.141266666666667,"rcp45","HadGEM2-AO"
"DGVM",341,-113.133,42.866,0.0898428571428571,0.168393333333333,"rcp85","HadGEM2-AO"
"DGVM",341,-113.133,42.866,0.105965714285714,0.128243333333333,"rcp45","MPI-ESM-LR"
"DGVM",341,-113.133,42.866,0.105708571428571,0.166903333333333,"rcp85","MPI-ESM-LR"
"DGVM",498,-113.225,34.124,0,0,"rcp45","CCSM4"
"DGVM",498,-113.225,34.124,0,0,"rcp85","CCSM4"
"DGVM",498,-113.225,34.124,0,0,"rcp45","CESM1-CAM5"
