"longitude","latitude","model","var","mag","baseline","predicted"
-112.0578,38.9827,"DGVM-full-400ppm","tmean",0.2,0.116046666666667,0.148583333333333
-112.0578,38.9827,"DGVM-full-400ppm","ppt",1.2,0.116046666666667,0.145896666666667
-112.0578,38.9827,"DGVM-full-400ppm","tmean",4,0.116046666666667,0.1307
-112.0578,40.4245,"DGVM-full-400ppm","ppt",1.1,0.141696666666667,0.180706666666667
-112.0578,40.4245,"DGVM-full-400ppm","tmean",0.2,0.141696666666667,0.161076666666667
-112.0578,40.4245,"DGVM-full-400ppm","ppt",1.2,0.141696666666667,0.180676666666667
-112.0578,40.4245,"DGVM-full-400ppm","ppt",0.9,0.141696666666667,0.138093333333333
-112.0578,40.4245,"DGVM-full-400ppm","tmean",2,0.141696666666667,0.164826666666667
-112.0578,40.4245,"DGVM-full-400ppm","tmean",4,0.141696666666667,0.139426666666667
-112.0578,40.4578,"DGVM-full-400ppm","tmean",2,0.164466666666667,0.171573333333333
-112.0578,40.4578,"DGVM-full-400ppm","tmean",0.2,0.164466666666667,0.175833333333333
-112.0578,40.4578,"DGVM-full-400ppm","tmean",4,0.164466666666667,0.16606
-112.0578,40.4578,"DGVM-full-400ppm","ppt",1.2,0.164466666666667,0.18078
-112.0578,40.4578,"DGVM-full-400ppm","ppt",0.9,0.164466666666667,0.145166666666667
-112.0578,40.4578,"DGVM-full-400ppm","ppt",1.1,0.164466666666667,0.178103333333333
-112.0661,39.2744,"DGVM-full-400ppm","tmean",0.2,0.117556666666667,0.125016666666667
-112.0661,39.2744,"DGVM-full-400ppm","ppt",0.9,0.117556666666667,0.105473333333333
-112.0661,39.2744,"DGVM-full-400ppm","ppt",1.1,0.117556666666667,0.135543333333333
-112.0661,39.2744,"DGVM-full-400ppm","tmean",2,0.117556666666667,0.103393333333333
-112.0661,39.2744,"DGVM-full-400ppm","ppt",1.2,0.117556666666667,0.13732
-112.0661,39.2744,"DGVM-full-400ppm","tmean",4,0.117556666666667,0.09642
-112.0661,39.6661,"DGVM-full-400ppm","ppt",1.1,0.09648,0.129886666666667
-112.0661,39.6661,"DGVM-full-400ppm","tmean",2,0.09648,0.0895833333333333
-112.0661,39.6661,"DGVM-full-400ppm","ppt",1.2,0.09648,0.142493333333333
-112.0661,39.6661,"DGVM-full-400ppm","tmean",4,0.09648,0.0913333333333333
-112.0661,39.6661,"DGVM-full-400ppm","ppt",0.9,0.09648,0.0988533333333333
-112.0661,39.6661,"DGVM-full-400ppm","tmean",0.2,0.09648,0.114536666666667
-112.0661,40.4161,"DGVM-full-400ppm","ppt",0.9,0.151063333333333,0.12132
-112.0661,40.4161,"DGVM-full-400ppm","tmean",0.2,0.151063333333333,0.14589
-112.0661,40.4161,"DGVM-full-400ppm","tmean",2,0.151063333333333,0.131196666666667
-112.0661,40.4161,"DGVM-full-400ppm","ppt",1.1,0.151063333333333,0.155766666666667
-112.0661,40.4161,"DGVM-full-400ppm","tmean",4,0.151063333333333,0.14228
-112.0661,40.4161,"DGVM-full-400ppm","ppt",1.2,0.151063333333333,0.166006666666667
-112.0661,40.4245,"DGVM-full-400ppm","ppt",0.9,0.121396666666667,0.119803333333333
-112.0661,40.4245,"DGVM-full-400ppm","ppt",1.1,0.121396666666667,0.156006666666667
-112.0661,40.4245,"DGVM-full-400ppm","tmean",2,0.121396666666667,0.158693333333333
-112.0661,40.4245,"DGVM-full-400ppm","ppt",1.2,0.121396666666667,0.15491
-112.0661,40.4245,"DGVM-full-400ppm","tmean",0.2,0.121396666666667,0.16732
-112.0661,40.4245,"DGVM-full-400ppm","tmean",4,0.121396666666667,0.14881
-112.0661,40.4328,"DGVM-full-400ppm","ppt",0.9,0.129376666666667,0.14417
-112.0661,40.4328,"DGVM-full-400ppm","ppt",1.2,0.129376666666667,0.17693
-112.0661,40.4328,"DGVM-full-400ppm","ppt",1.1,0.129376666666667,0.14397
-112.0661,40.4328,"DGVM-full-400ppm","tmean",2,0.129376666666667,0.144173333333333
-112.0661,40.4328,"DGVM-full-400ppm","tmean",0.2,0.129376666666667,0.151686666666667
-112.0661,40.4328,"DGVM-full-400ppm","tmean",4,0.129376666666667,0.143533333333333
-112.0828,40.4078,"DGVM-full-400ppm","ppt",0.9,0.12317,0.14274
-112.0828,40.4078,"DGVM-full-400ppm","tmean",0.2,0.12317,0.143013333333333
-112.0828,40.4078,"DGVM-full-400ppm","tmean",2,0.12317,0.14295
-112.0828,40.4078,"DGVM-full-400ppm","ppt",1.1,0.12317,0.15296
-112.0828,40.4078,"DGVM-full-400ppm","tmean",4,0.12317,0.117716666666667
-112.0828,40.4078,"DGVM-full-400ppm","ppt",1.2,0.12317,0.163726666666667
-112.0828,40.4161,"DGVM-full-400ppm","tmean",2,0.141093333333333,0.13201
-112.0828,40.4161,"DGVM-full-400ppm","ppt",0.9,0.141093333333333,0.122906666666667
-112.0828,40.4161,"DGVM-full-400ppm","tmean",4,0.141093333333333,0.127673333333333
-112.0828,40.4161,"DGVM-full-400ppm","ppt",1.2,0.141093333333333,0.153706666666667
-112.0828,40.4161,"DGVM-full-400ppm","ppt",1.1,0.141093333333333,0.14582
-112.0828,40.4161,"DGVM-full-400ppm","tmean",0.2,0.141093333333333,0.1345
-112.0828,40.4245,"DGVM-full-400ppm","ppt",0.9,0.136183333333333,0.11902
-112.0828,40.4245,"DGVM-full-400ppm","ppt",1.1,0.136183333333333,0.15775
-112.0828,40.4245,"DGVM-full-400ppm","tmean",2,0.136183333333333,0.14772
-112.0828,40.4245,"DGVM-full-400ppm","ppt",1.2,0.136183333333333,0.183856666666667
-112.0828,40.4245,"DGVM-full-400ppm","tmean",0.2,0.136183333333333,0.158383333333333
-112.0828,40.4245,"DGVM-full-400ppm","tmean",4,0.136183333333333,0.141913333333333
-112.0828,40.4328,"DGVM-full-400ppm","ppt",1.1,0.15865,0.155006666666667
-112.0828,40.4328,"DGVM-full-400ppm","tmean",0.2,0.15865,0.144246666666667
-112.0828,40.4328,"DGVM-full-400ppm","tmean",2,0.15865,0.17769
-112.0828,40.4328,"DGVM-full-400ppm","ppt",1.2,0.15865,0.149266666666667
-112.0828,40.4328,"DGVM-full-400ppm","tmean",4,0.15865,0.1576
-112.0828,40.4328,"DGVM-full-400ppm","ppt",0.9,0.15865,0.136486666666667
-112.0911,40.4161,"DGVM-full-400ppm","tmean",0.2,0.141086666666667,0.128446666666667
-112.0911,40.4161,"DGVM-full-400ppm","ppt",0.9,0.141086666666667,0.14224
-112.0911,40.4161,"DGVM-full-400ppm","ppt",1.1,0.141086666666667,0.158493333333333
-112.0911,40.4161,"DGVM-full-400ppm","tmean",2,0.141086666666667,0.167256666666667
-112.0911,40.4161,"DGVM-full-400ppm","ppt",1.2,0.141086666666667,0.17733
-112.0911,40.4161,"DGVM-full-400ppm","tmean",4,0.141086666666667,0.146673333333333
-112.0911,40.4411,"DGVM-full-400ppm","ppt",1.1,0.139786666666667,0.18245
-112.0911,40.4411,"DGVM-full-400ppm","tmean",2,0.139786666666667,0.163686666666667
-112.0911,40.4411,"DGVM-full-400ppm","ppt",1.2,0.139786666666667,0.17095
-112.0911,40.4411,"DGVM-full-400ppm","tmean",4,0.139786666666667,0.1808
-112.0911,40.4411,"DGVM-full-400ppm","ppt",0.9,0.139786666666667,0.142626666666667
-112.0911,40.4411,"DGVM-full-400ppm","tmean",0.2,0.139786666666667,0.150906666666667
-112.0994,33.7492,"DGVM-full-400ppm","tmean",2,0,0
-112.0994,33.7492,"DGVM-full-400ppm","ppt",0.9,0,0
-112.0994,33.7492,"DGVM-full-400ppm","ppt",1.1,0,0
-112.0994,33.7492,"DGVM-full-400ppm","tmean",4,0,0
-112.0994,33.7492,"DGVM-full-400ppm","ppt",1.2,0,0
-112.0994,33.7492,"DGVM-full-400ppm","tmean",0.2,0,0
-112.0994,40.4078,"DGVM-full-400ppm","ppt",1.1,0.156166666666667,0.157436666666667
-112.0994,40.4078,"DGVM-full-400ppm","tmean",0.2,0.156166666666667,0.153413333333333
-112.0994,40.4078,"DGVM-full-400ppm","tmean",4,0.156166666666667,0.132213333333333
-112.0994,40.4078,"DGVM-full-400ppm","ppt",0.9,0.156166666666667,0.128953333333333
-112.0994,40.4078,"DGVM-full-400ppm","ppt",1.2,0.156166666666667,0.173603333333333
-112.0994,40.4078,"DGVM-full-400ppm","tmean",2,0.156166666666667,0.154133333333333
-112.0994,40.4161,"DGVM-full-400ppm","ppt",1.1,0.144713333333333,0.156183333333333
-112.0994,40.4161,"DGVM-full-400ppm","tmean",2,0.144713333333333,0.168193333333333
-112.0994,40.4161,"DGVM-full-400ppm","ppt",0.9,0.144713333333333,0.131453333333333
-112.0994,40.4161,"DGVM-full-400ppm","ppt",1.2,0.144713333333333,0.15131
-112.0994,40.4161,"DGVM-full-400ppm","tmean",0.2,0.144713333333333,0.143406666666667
-112.0994,40.4161,"DGVM-full-400ppm","tmean",4,0.144713333333333,0.159883333333333
-112.1161,39.4828,"DGVM-full-400ppm","ppt",1.1,0.10941,0.116536666666667
-112.1161,39.4828,"DGVM-full-400ppm","tmean",2,0.10941,0.0839766666666667
-112.1161,39.4828,"DGVM-full-400ppm","ppt",1.2,0.10941,0.106103333333333
-112.1161,39.4828,"DGVM-full-400ppm","ppt",0.9,0.10941,0.0853233333333333
-112.1161,39.4828,"DGVM-full-400ppm","tmean",4,0.10941,0.07745
-112.1161,39.4828,"DGVM-full-400ppm","tmean",0.2,0.10941,0.08866
-112.1161,40.4411,"DGVM-full-400ppm","ppt",0.9,0.176873333333333,0.175183333333333
-112.1161,40.4411,"DGVM-full-400ppm","ppt",1.2,0.176873333333333,0.19365
-112.1161,40.4411,"DGVM-full-400ppm","ppt",1.1,0.176873333333333,0.201073333333333
-112.1161,40.4411,"DGVM-full-400ppm","tmean",0.2,0.176873333333333,0.18445
-112.1161,40.4411,"DGVM-full-400ppm","tmean",2,0.176873333333333,0.168853333333333
-112.1161,40.4411,"DGVM-full-400ppm","tmean",4,0.176873333333333,0.20332
-112.2161,36.0243,"DGVM-full-400ppm","ppt",1.1,0.142056666666667,0.163486666666667
-112.2161,36.0243,"DGVM-full-400ppm","ppt",0.9,0.142056666666667,0.137143333333333
-112.2161,36.0243,"DGVM-full-400ppm","tmean",2,0.142056666666667,0.148846666666667
-112.2161,36.0243,"DGVM-full-400ppm","ppt",1.2,0.142056666666667,0.192616666666667
-112.2161,36.0243,"DGVM-full-400ppm","tmean",0.2,0.142056666666667,0.13047
-112.2161,36.0243,"DGVM-full-400ppm","tmean",4,0.142056666666667,0.1294
-112.2494,36.0493,"DGVM-full-400ppm","ppt",0.9,0.15914,0.15293
-112.2494,36.0493,"DGVM-full-400ppm","ppt",1.2,0.15914,0.16602
-112.2494,36.0493,"DGVM-full-400ppm","ppt",1.1,0.15914,0.152766666666667
-112.2494,36.0493,"DGVM-full-400ppm","tmean",2,0.15914,0.1409
-112.2494,36.0493,"DGVM-full-400ppm","tmean",0.2,0.15914,0.126666666666667
-112.2494,36.0493,"DGVM-full-400ppm","tmean",4,0.15914,0.127826666666667
-112.2494,40.2661,"DGVM-full-400ppm","ppt",1.1,0.0974466666666667,0.11286
-112.2494,40.2661,"DGVM-full-400ppm","ppt",0.9,0.0974466666666667,0.0769033333333333
-112.2494,40.2661,"DGVM-full-400ppm","ppt",1.2,0.0974466666666667,0.124073333333333
-112.2494,40.2661,"DGVM-full-400ppm","tmean",0.2,0.0974466666666667,0.101863333333333
-112.2494,40.2661,"DGVM-full-400ppm","tmean",2,0.0974466666666667,0.08103
-112.2494,40.2661,"DGVM-full-400ppm","tmean",4,0.0974466666666667,0.0771233333333333
-112.2494,40.2745,"DGVM-full-400ppm","tmean",4,0.100786666666667,0.0798433333333333
-112.2494,40.2745,"DGVM-full-400ppm","ppt",1.1,0.100786666666667,0.115043333333333
-112.2494,40.2745,"DGVM-full-400ppm","ppt",0.9,0.100786666666667,0.0903633333333333
-112.2494,40.2745,"DGVM-full-400ppm","tmean",2,0.100786666666667,0.09149
-112.2494,40.2745,"DGVM-full-400ppm","ppt",1.2,0.100786666666667,0.13603
-112.2494,40.2745,"DGVM-full-400ppm","tmean",0.2,0.100786666666667,0.101916666666667
-112.2744,40.1828,"DGVM-full-400ppm","ppt",1.1,0.0596866666666667,0.0969
-112.2744,40.1828,"DGVM-full-400ppm","ppt",0.9,0.0596866666666667,0.06866
-112.2744,40.1828,"DGVM-full-400ppm","ppt",1.2,0.0596866666666667,0.0967333333333333
-112.2744,40.1828,"DGVM-full-400ppm","tmean",0.2,0.0596866666666667,0.0711766666666667
-112.2744,40.1828,"DGVM-full-400ppm","tmean",2,0.0596866666666667,0.06734
-112.2744,40.1828,"DGVM-full-400ppm","tmean",4,0.0596866666666667,0.0577266666666667
-112.2911,36.0743,"DGVM-full-400ppm","ppt",1.1,0.13374,0.14876
-112.2911,36.0743,"DGVM-full-400ppm","ppt",0.9,0.13374,0.12132
-112.2911,36.0743,"DGVM-full-400ppm","tmean",2,0.13374,0.163906666666667
-112.2911,36.0743,"DGVM-full-400ppm","tmean",0.2,0.13374,0.14495
-112.2911,36.0743,"DGVM-full-400ppm","tmean",4,0.13374,0.140366666666667
-112.2911,36.0743,"DGVM-full-400ppm","ppt",1.2,0.13374,0.16042
-112.2911,43.7746,"DGVM-full-400ppm","ppt",1.1,0.165406666666667,0.146233333333333
-112.2911,43.7746,"DGVM-full-400ppm","tmean",2,0.165406666666667,0.102753333333333
-112.2911,43.7746,"DGVM-full-400ppm","ppt",1.2,0.165406666666667,0.185023333333333
-112.2911,43.7746,"DGVM-full-400ppm","ppt",0.9,0.165406666666667,0.117883333333333
-112.2911,43.7746,"DGVM-full-400ppm","tmean",4,0.165406666666667,0.07074
-112.2911,43.7746,"DGVM-full-400ppm","tmean",0.2,0.165406666666667,0.13773
-112.2994,36.091,"DGVM-full-400ppm","tmean",4,0.14046,0.12787
-112.2994,36.091,"DGVM-full-400ppm","ppt",1.1,0.14046,0.161766666666667
-112.2994,36.091,"DGVM-full-400ppm","tmean",2,0.14046,0.14625
-112.2994,36.091,"DGVM-full-400ppm","ppt",1.2,0.14046,0.162923333333333
-112.2994,36.091,"DGVM-full-400ppm","ppt",0.9,0.14046,0.117043333333333
-112.2994,36.091,"DGVM-full-400ppm","tmean",0.2,0.14046,0.145493333333333
-112.3078,36.0993,"DGVM-full-400ppm","ppt",1.1,0.139273333333333,0.159093333333333
-112.3078,36.0993,"DGVM-full-400ppm","ppt",0.9,0.139273333333333,0.136066666666667
-112.3078,36.0993,"DGVM-full-400ppm","ppt",1.2,0.139273333333333,0.14568
-112.3078,36.0993,"DGVM-full-400ppm","tmean",0.2,0.139273333333333,0.150253333333333
-112.3078,36.0993,"DGVM-full-400ppm","tmean",4,0.139273333333333,0.12107
-112.3078,36.0993,"DGVM-full-400ppm","tmean",2,0.139273333333333,0.130696666666667
-112.3244,40.1328,"DGVM-full-400ppm","ppt",0.9,0.0643666666666667,0.0556966666666667
-112.3244,40.1328,"DGVM-full-400ppm","ppt",1.1,0.0643666666666667,0.07624
-112.3244,40.1328,"DGVM-full-400ppm","ppt",1.2,0.0643666666666667,0.0825666666666667
-112.3244,40.1328,"DGVM-full-400ppm","tmean",0.2,0.0643666666666667,0.0752133333333333
-112.3244,40.1328,"DGVM-full-400ppm","tmean",2,0.0643666666666667,0.0667566666666667
-112.3244,40.1328,"DGVM-full-400ppm","tmean",4,0.0643666666666667,0.0610433333333333
-112.3328,40.1245,"DGVM-full-400ppm","ppt",1.1,0.0711,0.0821533333333333
-112.3328,40.1245,"DGVM-full-400ppm","ppt",0.9,0.0711,0.0597733333333333
-112.3328,40.1245,"DGVM-full-400ppm","ppt",1.2,0.0711,0.09766
-112.3328,40.1245,"DGVM-full-400ppm","tmean",0.2,0.0711,0.0681466666666667
-112.3328,40.1245,"DGVM-full-400ppm","tmean",2,0.0711,0.0652166666666667
-112.3328,40.1245,"DGVM-full-400ppm","tmean",4,0.0711,0.0587333333333333
-112.3494,36.141,"DGVM-full-400ppm","ppt",1.1,0.14206,0.174546666666667
-112.3494,36.141,"DGVM-full-400ppm","ppt",1.2,0.14206,0.165163333333333
-112.3494,36.141,"DGVM-full-400ppm","tmean",4,0.14206,0.13046
-112.3494,36.141,"DGVM-full-400ppm","tmean",0.2,0.14206,0.166206666666667
-112.3494,36.141,"DGVM-full-400ppm","ppt",0.9,0.14206,0.120973333333333
-112.3494,36.141,"DGVM-full-400ppm","tmean",2,0.14206,0.15614
-112.3494,36.1493,"DGVM-full-400ppm","ppt",0.9,0.144573333333333,0.123503333333333
-112.3494,36.1493,"DGVM-full-400ppm","ppt",1.1,0.144573333333333,0.150666666666667
-112.3494,36.1493,"DGVM-full-400ppm","ppt",1.2,0.144573333333333,0.17287
-112.3494,36.1493,"DGVM-full-400ppm","tmean",2,0.144573333333333,0.150606666666667
-112.3494,36.1493,"DGVM-full-400ppm","tmean",0.2,0.144573333333333,0.135256666666667
-112.3494,36.1493,"DGVM-full-400ppm","tmean",4,0.144573333333333,0.158656666666667
-112.3494,40.1245,"DGVM-full-400ppm","ppt",0.9,0.0658433333333333,0.0592633333333333
-112.3494,40.1245,"DGVM-full-400ppm","ppt",1.1,0.0658433333333333,0.0823033333333333
-112.3494,40.1245,"DGVM-full-400ppm","tmean",0.2,0.0658433333333333,0.07511
-112.3494,40.1245,"DGVM-full-400ppm","tmean",2,0.0658433333333333,0.0703866666666667
-112.3494,40.1245,"DGVM-full-400ppm","ppt",1.2,0.0658433333333333,0.100966666666667
-112.3494,40.1245,"DGVM-full-400ppm","tmean",4,0.0658433333333333,0.0649
-112.3661,36.166,"DGVM-full-400ppm","ppt",1.1,0.133196666666667,0.139916666666667
-112.3661,36.166,"DGVM-full-400ppm","ppt",1.2,0.133196666666667,0.179696666666667
-112.3661,36.166,"DGVM-full-400ppm","tmean",0.2,0.133196666666667,0.130733333333333
-112.3661,36.166,"DGVM-full-400ppm","tmean",2,0.133196666666667,0.160246666666667
-112.3661,36.166,"DGVM-full-400ppm","ppt",0.9,0.133196666666667,0.13409
-112.3661,36.166,"DGVM-full-400ppm","tmean",4,0.133196666666667,0.15023
-112.3661,39.7744,"DGVM-full-400ppm","tmean",0.2,0.07754,0.0698866666666667
-112.3661,39.7744,"DGVM-full-400ppm","ppt",1.1,0.07754,0.0823
-112.3661,39.7744,"DGVM-full-400ppm","ppt",1.2,0.07754,0.10019
-112.3661,39.7744,"DGVM-full-400ppm","tmean",2,0.07754,0.0692866666666667
-112.3661,39.7744,"DGVM-full-400ppm","ppt",0.9,0.07754,0.0598933333333333
-112.3661,39.7744,"DGVM-full-400ppm","tmean",4,0.07754,0.0650366666666667
-112.3828,36.1326,"DGVM-full-400ppm","ppt",1.1,0.14797,0.159076666666667
-112.3828,36.1326,"DGVM-full-400ppm","ppt",0.9,0.14797,0.130303333333333
-112.3828,36.1326,"DGVM-full-400ppm","ppt",1.2,0.14797,0.152506666666667
-112.3828,36.1326,"DGVM-full-400ppm","tmean",0.2,0.14797,0.145073333333333
-112.3828,36.1326,"DGVM-full-400ppm","tmean",2,0.14797,0.129816666666667
-112.3828,36.1326,"DGVM-full-400ppm","tmean",4,0.14797,0.127286666666667
-112.3911,39.7744,"DGVM-full-400ppm","ppt",1.1,0.0697766666666667,0.0887366666666667
-112.3911,39.7744,"DGVM-full-400ppm","ppt",0.9,0.0697766666666667,0.0636766666666667
-112.3911,39.7744,"DGVM-full-400ppm","tmean",2,0.0697766666666667,0.06954
-112.3911,39.7744,"DGVM-full-400ppm","ppt",1.2,0.0697766666666667,0.0955933333333333
-112.3911,39.7744,"DGVM-full-400ppm","tmean",0.2,0.0697766666666667,0.0629266666666667
-112.3911,39.7744,"DGVM-full-400ppm","tmean",4,0.0697766666666667,0.0596533333333333
-112.4078,36.1493,"DGVM-full-400ppm","ppt",0.9,0.156813333333333,0.144856666666667
-112.4078,36.1493,"DGVM-full-400ppm","ppt",1.2,0.156813333333333,0.158513333333333
-112.4078,36.1493,"DGVM-full-400ppm","tmean",2,0.156813333333333,0.147503333333333
-112.4078,36.1493,"DGVM-full-400ppm","ppt",1.1,0.156813333333333,0.159563333333333
-112.4078,36.1493,"DGVM-full-400ppm","tmean",0.2,0.156813333333333,0.14371
-112.4078,36.1493,"DGVM-full-400ppm","tmean",4,0.156813333333333,0.12471
-112.4245,45.658,"DGVM-full-400ppm","ppt",1.1,0.000373333333333333,0.00901666666666667
-112.4245,45.658,"DGVM-full-400ppm","ppt",1.2,0.000373333333333333,0.0162566666666667
-112.4245,45.658,"DGVM-full-400ppm","tmean",0.2,0.000373333333333333,0.00482666666666667
-112.4245,45.658,"DGVM-full-400ppm","ppt",0.9,0.000373333333333333,0.00825666666666667
-112.4245,45.658,"DGVM-full-400ppm","tmean",4,0.000373333333333333,0.309323333333333
-112.4245,45.658,"DGVM-full-400ppm","tmean",2,0.000373333333333333,0.267973333333333
-112.4661,40.1995,"DGVM-full-400ppm","ppt",0.9,0.112476666666667,0.08124
-112.4661,40.1995,"DGVM-full-400ppm","ppt",1.1,0.112476666666667,0.109496666666667
-112.4661,40.1995,"DGVM-full-400ppm","tmean",0.2,0.112476666666667,0.0801566666666667
-112.4661,40.1995,"DGVM-full-400ppm","ppt",1.2,0.112476666666667,0.12931
-112.4661,40.1995,"DGVM-full-400ppm","tmean",4,0.112476666666667,0.08225
-112.4661,40.1995,"DGVM-full-400ppm","tmean",2,0.112476666666667,0.0825233333333333
-112.4661,40.2328,"DGVM-full-400ppm","ppt",1.1,0.111503333333333,0.129536666666667
-112.4661,40.2328,"DGVM-full-400ppm","ppt",1.2,0.111503333333333,0.134726666666667
-112.4661,40.2328,"DGVM-full-400ppm","tmean",0.2,0.111503333333333,0.10973
-112.4661,40.2328,"DGVM-full-400ppm","tmean",2,0.111503333333333,0.1059
-112.4661,40.2328,"DGVM-full-400ppm","ppt",0.9,0.111503333333333,0.0864833333333333
-112.4661,40.2328,"DGVM-full-400ppm","tmean",4,0.111503333333333,0.08564
-112.4661,43.4496,"DGVM-full-400ppm","ppt",1.1,0.120556666666667,0.12426
-112.4661,43.4496,"DGVM-full-400ppm","tmean",0.2,0.120556666666667,0.118866666666667
-112.4661,43.4496,"DGVM-full-400ppm","ppt",1.2,0.120556666666667,0.180236666666667
-112.4661,43.4496,"DGVM-full-400ppm","tmean",2,0.120556666666667,0.09187
-112.4661,43.4496,"DGVM-full-400ppm","ppt",0.9,0.120556666666667,0.100126666666667
-112.4661,43.4496,"DGVM-full-400ppm","tmean",4,0.120556666666667,0.0782133333333333
-112.5161,33.8826,"DGVM-full-400ppm","tmean",0.2,0,0
-112.5161,33.8826,"DGVM-full-400ppm","ppt",1.1,0,0
-112.5161,33.8826,"DGVM-full-400ppm","ppt",1.2,0,0
-112.5161,33.8826,"DGVM-full-400ppm","tmean",4,0,0
-112.5161,33.8826,"DGVM-full-400ppm","ppt",0.9,0,0
-112.5161,33.8826,"DGVM-full-400ppm","tmean",2,0,0
-112.5328,41.8662,"DGVM-full-400ppm","tmean",2,0.115823333333333,0.138646666666667
-112.5328,41.8662,"DGVM-full-400ppm","ppt",0.9,0.115823333333333,0.126726666666667
-112.5328,41.8662,"DGVM-full-400ppm","ppt",1.2,0.115823333333333,0.147236666666667
-112.5328,41.8662,"DGVM-full-400ppm","tmean",0.2,0.115823333333333,0.117723333333333
-112.5328,41.8662,"DGVM-full-400ppm","tmean",4,0.115823333333333,0.137336666666667
-112.5328,41.8662,"DGVM-full-400ppm","ppt",1.1,0.115823333333333,0.120823333333333
-112.5578,46.2663,"DGVM-full-400ppm","ppt",0.9,0,0
-112.5578,46.2663,"DGVM-full-400ppm","ppt",1.1,0,0
-112.5578,46.2663,"DGVM-full-400ppm","tmean",2,0,0.0567033333333333
-112.5578,46.2663,"DGVM-full-400ppm","ppt",1.2,0,0
-112.5578,46.2663,"DGVM-full-400ppm","tmean",0.2,0,0
-112.5578,46.2663,"DGVM-full-400ppm","tmean",4,0,0.287016666666667
-112.5661,33.9576,"DGVM-full-400ppm","ppt",0.9,0,0
-112.5661,33.9576,"DGVM-full-400ppm","tmean",0.2,0,0
-112.5661,33.9576,"DGVM-full-400ppm","tmean",2,0,0
-112.5661,33.9576,"DGVM-full-400ppm","ppt",1.1,0,0
-112.5661,33.9576,"DGVM-full-400ppm","tmean",4,0,0
-112.5661,33.9576,"DGVM-full-400ppm","ppt",1.2,0,0
-112.5745,33.8826,"DGVM-full-400ppm","tmean",0.2,0,0
-112.5745,33.8826,"DGVM-full-400ppm","ppt",0.9,0,0
-112.5745,33.8826,"DGVM-full-400ppm","ppt",1.1,0,0
-112.5745,33.8826,"DGVM-full-400ppm","tmean",2,0,0
-112.5745,33.8826,"DGVM-full-400ppm","ppt",1.2,0,0
-112.5745,33.8826,"DGVM-full-400ppm","tmean",4,0,0
-112.5745,41.6912,"DGVM-full-400ppm","ppt",1.1,0.128643333333333,0.159566666666667
-112.5745,41.6912,"DGVM-full-400ppm","tmean",2,0.128643333333333,0.137673333333333
-112.5745,41.6912,"DGVM-full-400ppm","ppt",1.2,0.128643333333333,0.17272
-112.5745,41.6912,"DGVM-full-400ppm","tmean",4,0.128643333333333,0.148886666666667
-112.5745,41.6912,"DGVM-full-400ppm","ppt",0.9,0.128643333333333,0.122313333333333
-112.5745,41.6912,"DGVM-full-400ppm","tmean",0.2,0.128643333333333,0.134656666666667
-112.5911,36.4077,"DGVM-full-400ppm","ppt",1.1,0.06417,0.0780633333333333
-112.5911,36.4077,"DGVM-full-400ppm","tmean",0.2,0.06417,0.0631933333333333
-112.5911,36.4077,"DGVM-full-400ppm","tmean",2,0.06417,0.00861
-112.5911,36.4077,"DGVM-full-400ppm","ppt",1.2,0.06417,0.0768433333333333
-112.5911,36.4077,"DGVM-full-400ppm","tmean",4,0.06417,0
-112.5911,36.4077,"DGVM-full-400ppm","ppt",0.9,0.06417,0.0538133333333333
-112.6161,41.6245,"DGVM-full-400ppm","ppt",0.9,0.15486,0.0991733333333333
-112.6161,41.6245,"DGVM-full-400ppm","ppt",1.1,0.15486,0.148033333333333
-112.6161,41.6245,"DGVM-full-400ppm","tmean",2,0.15486,0.130293333333333
-112.6161,41.6245,"DGVM-full-400ppm","ppt",1.2,0.15486,0.167676666666667
-112.6161,41.6245,"DGVM-full-400ppm","tmean",0.2,0.15486,0.11586
-112.6161,41.6245,"DGVM-full-400ppm","tmean",4,0.15486,0.114763333333333
-112.6245,40.2495,"DGVM-full-400ppm","ppt",0.9,0.0992933333333333,0.06926
-112.6245,40.2495,"DGVM-full-400ppm","tmean",0.2,0.0992933333333333,0.0925933333333333
-112.6245,40.2495,"DGVM-full-400ppm","tmean",2,0.0992933333333333,0.07998
-112.6245,40.2495,"DGVM-full-400ppm","ppt",1.1,0.0992933333333333,0.0999266666666667
-112.6245,40.2495,"DGVM-full-400ppm","tmean",4,0.0992933333333333,0.0726666666666667
-112.6245,40.2495,"DGVM-full-400ppm","ppt",1.2,0.0992933333333333,0.110823333333333
-112.6245,40.2661,"DGVM-full-400ppm","tmean",2,0.0665433333333333,0.0690566666666667
-112.6245,40.2661,"DGVM-full-400ppm","ppt",0.9,0.0665433333333333,0.0677033333333333
-112.6245,40.2661,"DGVM-full-400ppm","tmean",4,0.0665433333333333,0.06799
-112.6245,40.2661,"DGVM-full-400ppm","ppt",1.2,0.0665433333333333,0.106336666666667
-112.6245,40.2661,"DGVM-full-400ppm","ppt",1.1,0.0665433333333333,0.10421
-112.6245,40.2661,"DGVM-full-400ppm","tmean",0.2,0.0665433333333333,0.0905933333333333
-112.6495,43.5246,"DGVM-full-400ppm","ppt",1.1,0.161463333333333,0.180126666666667
-112.6495,43.5246,"DGVM-full-400ppm","tmean",2,0.161463333333333,0.10362
