"longitude","latitude","LT_data","extra","outlier","climate","rings","Comp.1","Comp.2","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","site"
-119.654218792539,39.8646312209583,0,1,0,"warm.Pwinter","mid",-4.64931057872657,3.37901458498001,110,170,43,7494,331,-56,387,19,207,211,19,217,32,8,42,86,27,29,86,584
-119.352618792539,46.7462312209583,1,0,0,"warm.Pwinter","mid",-4.47650047635891,3.17744660158664,109,132,36,8172,314,-49,363,9,208,215,4,188,29,5,44,78,22,25,70,585
-115.141818792539,43.0249312209583,1,0,0,"warm.Pwinter","mid",-3.73478955281895,2.88927280502848,104,159,38,8588,342,-66,408,3,209,217,-5,270,39,6,47,114,26,33,103,586
-115.130218792539,43.0155812209583,1,0,0,"warm.Pwinter","mid",-3.71241870028889,2.87330851010809,104,159,38,8586,342,-67,409,2,208,216,-6,268,39,6,47,114,26,33,103,587
-120.280618792539,46.4657312209583,0,1,0,"warm.Pwinter","mid",-4.08429186849002,3.3332682766382,101,137,38,7823,304,-53,357,5,196,202,1,189,29,5,44,80,24,27,71,588
-116.139418792539,43.3708812209583,1,0,0,"warm.Pwinter","mid",-3.0652241198109,2.98092400513975,103,140,36,8367,325,-58,383,6,208,214,-2,302,38,7,38,111,34,41,100,589
-116.093018792539,43.3615312209583,1,0,0,"warm.Pwinter","mid",-2.80608088740722,3.17849890342044,102,140,36,8379,324,-60,384,4,206,212,-4,314,41,7,39,118,34,42,107,590
-116.116218792539,43.3521812209583,1,0,0,"warm.Pwinter","mid",-2.86594656542422,3.09339323559303,102,140,36,8370,324,-60,384,4,206,212,-4,311,40,7,40,116,34,42,104,591
-115.153418792539,43.0249312209583,1,0,0,"warm.Pwinter","mid",-3.64733589705958,2.9628317773916,103,159,38,8599,342,-67,409,2,208,216,-6,273,40,6,49,117,26,33,105,592
-115.130218792539,43.0249312209583,1,0,0,"warm.Pwinter","mid",-3.60449307054212,2.91949737182592,102,159,38,8597,340,-68,408,1,208,216,-7,272,40,6,48,116,26,33,104,593
-119.468618792539,38.6958812209583,0,1,0,"warm.Pwinter","mid",-3.22938788770959,3.33118880724072,96,186,46,7249,318,-79,397,8,188,194,8,259,39,11,43,103,36,38,103,594
-116.104618792539,43.3615312209583,1,0,0,"warm.Pwinter","mid",-2.69925697469344,3.1645731179816,101,140,36,8366,323,-60,383,4,206,211,-4,315,41,8,39,118,35,43,107,595
-116.081418792539,43.3615312209583,1,0,0,"warm.Pwinter","mid",-2.65804968807623,3.25853494495734,101,140,36,8385,324,-60,384,4,206,212,-4,320,42,8,40,121,35,43,110,596
-114.967818792539,43.0716812209583,1,0,0,"warm.Pwinter","mid",-1.84304224045629,2.92097936450542,84,156,37,8809,321,-93,414,-16,193,198,-29,309,47,8,50,134,31,39,124,597
-115.153418792539,43.0623312209583,1,0,0,"warm.Pwinter","mid",-2.28946181995018,3.23180524107168,92,157,38,8648,328,-80,408,-8,198,205,-19,313,47,8,48,136,31,39,124,598
-114.967818792539,43.0623312209583,1,0,0,"warm.Pwinter","mid",-1.91492943677952,2.86061072144259,85,155,37,8817,321,-92,413,-16,193,199,-28,306,46,8,48,132,31,39,122,599
-114.944618792539,43.0623312209583,1,0,0,"warm.Pwinter","mid",-1.8635081503082,2.85313573193339,84,155,37,8833,320,-93,413,-17,193,198,-30,305,46,8,49,132,31,39,122,600
-115.281018792539,43.0436312209583,0,1,0,"warm.Pwinter","mid",-2.31529037574513,3.33834944707754,93,157,38,8583,330,-77,407,-6,199,206,-16,318,48,8,49,138,32,40,125,601
-120.199418792539,44.5957312209583,1,0,0,"warm.Pwinter","mid",-2.01251183909042,3.27209491551778,92,152,43,6747,297,-51,348,13,178,182,9,318,38,13,29,104,49,62,87,602
-114.956218792539,43.0716812209583,1,0,0,"warm.Pwinter","mid",-1.76264919482871,2.86366216305839,83,156,37,8840,319,-95,414,-18,192,197,-31,309,47,8,49,133,31,39,124,603
-113.726618792539,36.4518812209583,0,1,0,"warm.Pwinter","mid",-1.37763903239064,3.15551542421993,105,148,41,7413,303,-51,354,26,132,204,17,391,48,11,34,127,53,99,115,604
-113.842618792539,36.7697812209583,0,1,0,"warm.Pwinter","mid",-0.411066960116765,3.26958270091584,95,149,41,7415,294,-63,357,15,122,194,6,418,52,12,32,138,60,99,125,605
-119.781818792539,44.2591312209583,0,1,0,"cold.Pwinter","mid",0.506676930699886,3.22660207025367,60,163,44,6857,276,-93,369,-19,146,151,-26,373,47,16,30,135,56,68,117,606
-116.731018792539,43.1464812209583,1,0,0,"cold.Pwinter","mid",0.33702750232091,2.96600348337127,62,158,40,7671,285,-101,386,-24,159,164,-33,393,47,12,33,139,50,63,130,607
-116.765818792539,43.1184312209583,1,0,0,"cold.Pwinter","mid",0.278538567788071,2.90780838813151,62,158,40,7657,285,-101,386,-24,159,164,-33,390,46,12,33,138,49,63,128,608
-116.742618792539,43.1184312209583,0,1,0,"cold.Pwinter","mid",1.38372208209281,3.2683365156403,52,159,41,7596,275,-111,386,-32,149,153,-42,426,52,14,34,154,54,68,145,609
-115.257818792539,43.3334812209583,0,1,0,"cold.Pwinter","mid",2.32064991685559,3.3865618706593,48,166,39,8686,285,-137,422,-49,154,159,-65,447,68,14,46,190,52,61,182,610
-116.800618792539,43.1745312209583,1,0,0,"cold.Pwinter","mid",2.00269897181773,3.44472250482172,46,159,41,7548,269,-115,384,-37,143,147,-46,447,55,15,34,163,57,71,153,611
-116.719418792539,43.1184312209583,1,0,0,"cold.Pwinter","mid",2.46430800875228,3.55354665797172,42,160,41,7532,265,-120,385,-41,138,142,-51,463,58,15,35,170,59,73,160,612
-112.033018792539,40.4536812209583,1,0,0,"cold.Pwinter","mid",2.77945050455185,3.07304967635393,79,138,35,8515,299,-89,388,64,193,193,-26,585,67,28,25,184,92,92,161,613
-112.009818792539,40.4443312209583,1,0,0,"cold.Pwinter","mid",2.55512375397731,2.96378082485413,81,139,35,8545,301,-88,389,66,194,194,-25,577,66,27,24,181,91,91,158,614
-112.079418792539,40.4349812209583,1,0,0,"cold.Pwinter","mid",2.42749836827881,2.85680859492396,81,137,35,8564,300,-88,388,66,195,195,-25,562,65,27,24,178,90,90,152,615
-111.986618792539,40.4349812209583,1,0,0,"cold.Pwinter","mid",2.4013631129843,2.86102588881067,82,140,35,8575,303,-88,391,68,196,196,-25,570,65,27,24,179,90,90,156,616
-116.754218792539,43.0623312209583,1,0,0,"cold.Pwinter","mid",3.3626927902938,3.63436893692466,33,160,41,7441,255,-128,383,-47,129,132,-57,488,61,17,34,178,64,78,168,617
-112.021418792539,40.4443312209583,1,0,0,"cold.Pwinter","mid",3.11839787413638,3.32873223220083,77,138,35,8485,297,-91,388,20,190,190,-27,598,69,28,25,187,94,94,167,618
-112.021418792539,40.4349812209583,1,0,0,"cold.Pwinter","mid",3.25238434643928,3.35087416654209,77,138,35,8453,295,-91,386,19,189,189,-28,601,69,29,24,187,95,95,168,619
-111.986618792539,40.4256312209583,1,1,0,"cold.Pwinter","mid",3.27354520106127,3.35367534265171,77,139,35,8486,296,-92,388,19,189,189,-28,604,69,29,24,188,95,95,171,620
-115.397018792539,43.9225312209583,0,1,0,"cold.Pwinter","mid",4.24824610340044,3.44314911220914,33,172,41,8351,269,-150,419,-62,134,140,-76,520,74,19,40,207,69,79,200,621
-112.056218792539,40.4536812209583,1,0,0,"cold.Pwinter","mid",3.84330683947442,3.59554016629592,72,137,35,8408,290,-95,385,14,184,184,-31,624,72,30,25,196,98,98,178,622
-112.114218792539,40.4443312209583,1,0,0,"cold.Pwinter","mid",3.87772102943805,3.60852248208881,71,136,35,8341,287,-95,382,13,182,182,-31,618,72,30,25,195,98,98,175,623
-112.091018792539,40.4443312209583,1,0,0,"cold.Pwinter","mid",3.95265914881278,3.68581742971152,70,137,35,8328,287,-95,382,12,182,182,-31,625,73,30,25,197,98,98,178,624
-112.009818792539,40.4349812209583,1,0,0,"cold.Pwinter","mid",3.81091273003443,3.6410635905189,72,139,36,8389,290,-95,385,15,184,184,-31,626,72,30,25,196,98,98,179,625
-112.009818792539,40.4256312209583,1,0,0,"cold.Pwinter","mid",3.7996863037434,3.58181387006046,73,138,35,8404,290,-95,385,15,185,185,-31,622,72,30,25,195,98,98,178,626
-115.582618792539,44.4648312209583,0,1,1,"cold.Pwinter","outer",5.23218605303622,3.44112347023721,29,169,41,7985,260,-148,408,-63,126,131,-74,571,75,22,33,209,83,96,201,627
-114.527018792539,47.9710812209583,0,1,1,"cold.Pwinter","outer",6.07177230447009,3.35602664632917,44,131,36,7736,253,-108,361,-46,139,146,-53,603,66,34,22,188,118,140,178,628
-115.524618792539,41.7813812209583,0,1,1,"cold.Pwinter","outer",7.04199938565431,3.27222483329671,1,156,41,7214,214,-159,373,-70,96,97,-84,579,68,29,25,192,94,108,183,629
-111.081818792539,40.0890312209583,0,1,1,"cold.Pwinter","outer",7.92749312447939,3.0112966184212,15,134,36,7990,215,-152,367,-74,92,121,-82,636,68,34,19,195,122,124,191,630
-115.327418792539,45.1567312209583,0,1,1,"cold.Pwinter","outer",8.87243100280417,3.38785819347549,-2,168,42,7429,218,-175,393,-84,90,94,-95,679,82,32,25,225,115,133,218,631
-112.102618792539,33.7497312209583,0,1,1,"warm.Pwinter","outer",-8.86199911482681,4.45408980570923,209,165,44,7512,402,35,367,130,239,308,118,281,36,4,46,98,20,63,97,632
-112.520218792539,33.8806312209583,0,1,1,"warm.Pwinter","outer",-7.27869555252694,4.47349452327667,192,170,46,7273,385,19,366,115,220,288,104,334,48,4,48,113,23,84,108,633
-112.566618792539,33.9554312209583,0,1,1,"warm.Pwinter","outer",-5.91439737750333,4.04526560435581,177,171,46,7147,371,7,364,269,204,271,91,384,58,5,47,134,27,103,121,634
-119.271418792539,46.2413312209583,0,1,1,"warm.Pwinter","outer",-4.84358126852383,4.03009250431788,118,130,37,7738,316,-31,347,24,212,219,19,198,30,5,44,83,23,25,75,635
-119.306218792539,46.2319812209583,0,1,0,"warm.Pwinter","mid",-4.00383000435431,4.14412419020962,109,129,37,7590,306,-38,344,17,202,208,12,222,33,6,43,92,26,29,83,636
-118.320218792539,46.5966312209583,0,1,0,"warm.Pwinter","mid",-3.21844520986471,4.27569187037549,111,134,37,7641,321,-33,354,19,206,212,15,302,42,9,39,117,36,40,104,637
-119.584618792539,38.9015812209583,0,1,0,"warm.Pwinter","mid",-2.30603679584806,4.24406913287921,88,176,45,7120,305,-78,383,3,184,184,3,290,45,11,47,121,39,39,121,638
-115.687018792539,43.2493312209583,0,1,0,"warm.Pwinter","mid",-1.35093639046285,4.26207057491477,93,145,36,8580,324,-71,395,-4,201,206,-15,378,58,9,50,164,36,45,150,639
-116.371418792539,43.8570812209583,0,1,0,"warm.Pwinter","mid",-0.397177001309237,4.16190711263711,86,152,38,8261,312,-83,395,-12,186,194,-21,427,58,10,43,170,46,52,159,640
-118.935018792539,38.2844812209583,0,1,0,"cold.Pwinter","mid",0.643775160086483,4.30264890214466,49,157,45,6611,243,-105,348,-31,137,137,-31,311,46,15,41,123,50,50,123,641
-119.375818792539,44.6705312209583,0,1,0,"cold.Pwinter","mid",1.50643800963748,4.18646478535859,58,156,44,6543,266,-88,354,-17,141,145,-23,441,54,17,30,156,64,76,137,642
-119.921018792539,41.2764812209583,0,1,0,"cold.Pwinter","mid",2.36276324500157,4.21163442296936,40,151,42,6759,245,-107,352,-30,130,130,-38,457,55,15,33,158,58,69,146,643
-115.443418792539,43.7635812209583,0,1,0,"cold.Pwinter","mid",3.28593230216246,4.21009285791956,48,167,40,8445,285,-131,416,-48,151,156,-62,518,78,16,45,217,61,70,208,644
-115.675418792539,44.1095312209583,0,1,0,"cold.Pwinter","mid",4.09166925100829,4.19595393899437,42,168,41,8145,277,-132,409,-51,141,147,-63,557,79,18,40,220,71,82,210,645
-115.919018792539,45.4465812209583,0,1,1,"cold.Pwinter","outer",4.9983098395637,4.24790629112994,55,157,41,7497,274,-107,381,-31,148,154,-39,668,76,27,27,210,100,121,199,646
-115.698618792539,44.1749812209583,0,1,1,"cold.Pwinter","outer",5.97410716191076,4.09432251093938,22,167,41,7977,251,-155,406,-68,119,124,-81,600,82,21,37,231,81,93,222,647
-115.687018792539,43.9786312209583,0,1,1,"cold.Pwinter","outer",6.95466729625384,4.25526726989034,9,166,41,7864,235,-167,402,-77,107,111,-91,618,85,22,38,238,83,96,232,648
-115.640618792539,44.9323312209583,0,1,1,"cold.Pwinter","outer",7.98066937435551,4.03350641326432,9,168,42,7484,231,-162,393,-74,102,106,-85,679,86,28,29,236,104,122,227,649
-110.965818792539,40.8370312209583,0,1,1,"cold.Pwinter","outer",9.07187880176133,3.97544326963797,4,130,37,7664,202,-148,350,-80,107,107,-85,682,75,39,21,211,126,126,206,650
-111.743018792539,39.8272312209583,0,1,1,"cold.Pwinter","outer",9.95075558463209,4.61388631012654,9,132,37,7607,205,-148,353,-76,81,110,-80,754,88,37,23,242,139,140,232,651
-119.781818792539,39.1072812209583,0,1,0,"warm.Pwinter","mid",-3.16251655899771,4.87046210026117,95,183,47,7007,313,-73,386,9,188,188,9,272,46,8,56,123,30,30,123,652
-118.436218792539,46.2506812209583,0,1,0,"warm.Pwinter","mid",-2.03783582064188,5.17927580957128,109,127,36,7500,313,-32,345,20,203,208,16,379,51,10,40,147,43,48,131,653
-119.909418792539,45.2595812209583,0,1,0,"warm.Pwinter","mid",-1.14511425829424,4.94935014889227,87,136,41,6647,281,-48,329,10,172,175,5,358,46,12,35,132,46,53,117,654
-119.944218792539,39.7711312209583,0,1,0,"warm.Pwinter","mid",-0.292002297837426,5.02239879497297,68,166,44,7022,282,-95,377,-17,160,161,-17,366,58,11,50,151,39,41,151,655
-119.329418792539,38.6023812209583,0,1,0,"cold.Pwinter","mid",0.718538950906219,5.13168761592283,59,160,44,6800,259,-98,357,-24,150,150,-24,370,56,14,47,152,50,50,152,656
-120.872218792539,41.8374812209583,1,0,0,"cold.Pwinter","mid",0.161411420401583,4.93614991794137,66,161,45,6685,274,-83,357,-7,154,154,-14,424,55,10,39,157,44,55,146,657
-115.733418792539,43.4176312209583,0,1,0,"cold.Pwinter","mid",1.54532360483034,5.21324931722276,72,151,37,8438,302,-96,398,-23,177,182,-35,497,77,12,51,218,49,57,204,658
-115.582618792539,43.4924312209583,0,1,0,"cold.Pwinter","mid",2.38407244998196,5.10972116127232,63,157,38,8512,296,-111,407,-33,168,173,-46,518,81,13,51,229,52,61,216,659
-116.441018792539,44.8481812209583,0,1,1,"cold.Pwinter","outer",3.33345275768282,5.24179745382074,70,159,38,8542,304,-106,410,-29,175,180,-42,620,88,16,43,248,66,81,239,660
-116.139418792539,44.2310812209583,0,1,1,"cold.Pwinter","outer",4.2754509014165,5.17122138141519,48,158,39,8138,278,-122,400,-45,148,154,-57,605,85,16,43,245,68,79,232,661
-116.046618792539,43.9412312209583,0,1,1,"cold.Pwinter","outer",6.27133677099257,5.02324729973369,20,161,40,7799,245,-149,394,-65,118,122,-78,628,88,19,41,249,77,89,240,662
-116.557018792539,45.0071312209583,0,1,1,"cold.Pwinter","outer",7.04275673587922,5.17961748290379,23,154,40,7491,240,-139,379,-60,117,121,-71,684,89,23,34,250,92,109,240,663
-116.162618792539,44.6611812209583,0,1,1,"cold.Pwinter","outer",8.2007998210785,5.155337416213,8,158,41,7472,226,-158,384,-74,101,105,-86,705,93,24,35,261,96,112,252,664
-116.162618792539,45.5868312209583,0,1,1,"cold.Pwinter","outer",9.2526979961022,5.34138029819619,10,154,41,7064,220,-148,368,-67,100,102,-77,775,96,30,28,262,116,136,251,665
-111.197818792539,40.4069312209583,0,1,1,"cold.Pwinter","outer",9.80550488209032,5.00884781441076,10,129,36,7703,205,-147,352,-75,113,113,-81,761,87,38,26,247,130,130,242,666
-111.754618792539,39.8365812209583,0,1,1,"cold.Pwinter","outer",10.4112946969985,4.83822929245284,6,131,37,7517,200,-149,349,-78,77,106,-82,773,90,38,23,248,142,143,239,667
-111.754618792539,33.9367312209583,0,1,1,"warm.Pwinter","outer",-3.64300463079939,5.66564046050345,169,166,46,7132,363,5,358,94,196,264,84,518,68,8,44,169,40,128,169,668
-119.816618792539,38.8828812209583,0,1,1,"warm.Pwinter","outer",-2.27972562176227,6.05635827408322,99,178,47,6905,311,-65,376,14,190,190,14,352,59,9,57,157,33,33,157,669
-119.677418792539,38.8361312209583,0,1,1,"warm.Pwinter","outer",-1.28725420090723,5.97610098583189,89,168,45,6963,299,-70,369,13,183,183,6,372,60,11,55,163,40,40,163,670
-119.607818792539,38.7800312209583,0,1,0,"warm.Pwinter","mid",-0.525681654828884,6.00367565361144,81,165,45,6923,289,-77,366,-1,174,174,-1,389,62,12,54,168,44,44,168,671
-119.689018792539,39.2849312209583,0,1,1,"cold.Pwinter","outer",0.407509584857377,6.10239013228563,71,157,43,6987,279,-81,360,-10,163,166,-10,422,65,12,51,179,46,48,179,672
-119.468618792539,38.8454812209583,0,1,1,"cold.Pwinter","outer",1.49946634987385,6.2051809567107,59,156,44,6772,258,-93,351,-11,150,150,-21,440,67,14,51,184,52,52,184,673
-115.884218792539,43.7448812209583,0,1,1,"cold.Pwinter","outer",2.28819316868659,6.12633783384195,73,156,39,8220,303,-95,398,-23,174,179,-33,564,88,12,51,246,53,60,235,674
-115.977018792539,43.9131812209583,0,1,1,"cold.Pwinter","outer",3.54694822047633,6.1201055528639,61,161,40,8130,292,-108,400,-33,161,166,-44,608,93,14,50,260,61,69,248,675
-117.554618792539,45.9234312209583,0,1,1,"cold.Pwinter","outer",4.30785374359749,6.20671037753777,58,144,40,7026,267,-87,354,-24,147,149,-31,634,81,20,36,237,80,94,221,676
-118.761018792539,38.4527812209583,0,1,1,"cold.Pwinter","outer",5.12362872486922,5.95336060127896,13,138,43,6137,194,-121,315,-44,96,96,-55,473,67,23,41,185,72,72,182,677
-118.355018792539,44.8949312209583,0,1,1,"cold.Pwinter","outer",7.26228498501934,6.28448289922257,18,145,40,6930,223,-134,357,-59,107,109,-68,659,95,22,40,263,84,100,245,678
-120.303818792539,48.6442812209583,0,1,1,"cold.Pwinter","outer",7.81270391599096,5.91276859568631,20,115,33,7713,209,-131,340,-71,116,118,-78,604,92,28,41,252,94,99,232,679
-111.812618792539,40.9585812209583,0,1,1,"cold.Pwinter","outer",8.92865669662584,6.18127353696675,29,132,37,7743,232,-124,356,-55,133,133,-62,822,97,36,31,273,119,119,267,680
-117.369018792539,45.0819312209583,0,1,1,"cold.Pwinter","outer",9.73674861375422,6.11596336424602,-5,143,40,6976,199,-157,356,-80,85,86,-91,747,99,26,35,280,102,121,266,681
-119.700618792539,38.8080812209583,0,1,1,"warm.Pwinter","outer",-0.641319791868057,6.77930296371567,88,164,45,6908,295,-68,363,14,181,181,6,417,68,11,59,186,41,41,185,682
-119.851418792539,39.3690812209583,0,1,1,"cold.Pwinter","outer",0.752657851866714,6.90771598549237,70,161,44,6848,278,-83,361,-11,162,162,-11,449,74,11,57,199,43,43,199,683
-119.178618792539,38.0507312209583,0,1,1,"cold.Pwinter","outer",1.53351560190729,7.0325212915822,54,152,45,6388,242,-93,335,-23,140,140,-23,415,69,13,57,185,43,43,185,684
-119.561418792539,38.8174312209583,0,1,1,"cold.Pwinter","outer",2.15803069436535,7.2482644662846,60,153,44,6697,257,-89,346,-9,150,150,-19,494,78,14,55,213,52,52,213,685
-119.491818792539,38.9015812209583,0,1,1,"cold.Pwinter","outer",3.36116580184573,7.32146455860749,48,149,43,6595,241,-98,339,-18,137,137,-28,526,81,16,53,223,58,58,222,686
-120.373418792539,48.3544312209583,0,1,1,"cold.Pwinter","outer",3.83782921174607,6.76661207846617,63,139,36,8660,277,-109,386,-44,166,171,-51,536,100,16,64,270,59,60,249,687
-117.705418792539,45.9140812209583,0,1,1,"cold.Pwinter","outer",6.00034286426328,7.29498276051545,47,139,40,6900,251,-96,347,-33,134,136,-40,707,95,21,40,275,84,98,257,688
-116.870218792539,48.5227312209583,0,1,1,"cold.Pwinter","outer",6.87101707466355,7.41209953347345,66,125,35,7777,272,-78,350,-26,160,167,-32,768,106,30,38,307,103,121,277,689
-118.227418792539,45.0725812209583,0,1,1,"cold.Pwinter","outer",7.76490116191086,6.77223756609139,18,140,39,6918,220,-131,351,-59,108,108,-68,694,100,22,41,277,86,103,259,690
-111.557418792539,40.5565312209583,0,1,1,"cold.Pwinter","outer",10.0728610543397,7.34498893246351,31,130,36,7731,229,-124,353,-53,134,134,-61,904,110,38,35,315,121,121,309,691
-111.511018792539,40.6032812209583,0,1,1,"cold.Pwinter","outer",10.6534532129032,7.45336365443269,24,128,36,7658,221,-128,349,-58,127,127,-66,915,112,39,35,319,124,124,313,692
-111.534218792539,40.6126312209583,0,1,1,"cold.Pwinter","outer",11.4844165303808,7.3534322262657,15,125,36,7579,209,-134,343,-68,117,117,-73,921,112,42,34,318,132,132,311,693
-119.851418792539,38.9576812209583,0,1,1,"cold.Pwinter","outer",0.693873913154568,8.07862757960917,80,158,45,6634,281,-68,349,10,169,169,1,482,82,11,61,221,41,41,220,694
-119.120618792539,37.8917812209583,0,1,1,"cold.Pwinter","outer",1.55788026687386,7.80306539303566,59,150,45,6314,244,-86,330,-17,143,143,-17,442,75,12,61,201,40,40,201,695
-119.132218792539,37.9104812209583,0,1,1,"cold.Pwinter","outer",2.42517671415118,8.0355536835517,49,145,45,6158,230,-91,321,-23,132,132,-23,466,78,13,60,208,43,43,208,696
-119.190218792539,38.0507312209583,0,1,1,"cold.Pwinter","outer",3.31313578643522,7.95114385994125,41,143,44,6118,221,-97,318,-30,123,123,-30,487,80,15,57,214,49,49,214,697
-119.491818792539,38.7893812209583,0,1,1,"cold.Pwinter","outer",4.30979365642088,8.19100942240197,42,146,44,6469,231,-100,331,-22,130,130,-32,577,90,16,55,249,59,59,247,698
-116.707818792539,46.9893312209583,0,1,1,"cold.Pwinter","outer",5.36825371919638,7.74609131586399,72,131,38,7035,275,-66,341,-11,160,164,-16,732,96,25,37,280,94,107,265,699
-120.315418792539,47.6157812209583,0,1,1,"cold.Pwinter","outer",6.05948003305371,8.11226389033061,44,115,33,7818,238,-104,342,-49,142,144,-55,635,107,16,57,300,66,71,274,700
-117.763418792539,46.0917312209583,0,1,1,"cold.Pwinter","outer",6.90380703256949,7.83025657356285,40,131,38,6825,240,-98,338,-37,128,129,-44,741,101,21,41,292,86,100,273,701
-117.740218792539,46.1197812209583,0,1,1,"cold.Pwinter","outer",7.99063547897714,7.95672134832444,26,129,38,6800,224,-112,336,-50,115,115,-57,766,104,23,40,300,92,92,281,702
-120.396618792539,48.3918312209583,0,1,1,"cold.Pwinter","outer",8.86084926728258,8.06797104262502,25,117,34,7678,215,-126,341,-66,121,123,-72,714,117,25,51,323,93,95,297,703
-111.522618792539,40.6126312209583,0,1,1,"cold.Pwinter","outer",10.7813311749136,7.5298426900609,23,128,36,7663,219,-129,348,-60,126,126,-67,921,113,39,36,322,124,124,315,704
-119.213418792539,37.9478812209583,0,1,1,"cold.Pwinter","outer",3.48705044238048,8.78911858945058,43,141,45,6040,221,-92,313,-26,125,125,-26,519,87,14,60,233,46,46,233,705
-119.167018792539,37.9946312209583,0,1,1,"cold.Pwinter","outer",4.19831467025558,8.55365507665142,34,138,44,5990,209,-98,307,-34,115,115,-34,522,86,16,58,230,51,51,230,706
-119.213418792539,38.0787812209583,0,1,1,"cold.Pwinter","outer",5.15312622884202,8.92691754154946,28,136,44,5932,202,-101,303,-27,108,108,-38,563,92,18,59,249,56,56,247,707
-119.480218792539,38.8641812209583,0,1,1,"cold.Pwinter","outer",5.92850460362737,8.80504952586804,31,141,43,6321,214,-107,321,-29,116,116,-40,642,99,18,55,276,66,66,272,708
-120.327018792539,47.5970812209583,0,1,1,"cold.Pwinter","outer",7.49081369452099,9.0446586247817,38,112,33,7633,228,-107,335,-52,135,136,-58,713,119,17,57,336,73,77,307,709
-119.897818792539,39.3690812209583,0,1,1,"cold.Pwinter","outer",5.41275472748728,9.70990715795286,45,144,43,6487,238,-94,332,-18,132,132,-28,695,110,14,59,303,59,59,303,710
-119.225018792539,37.9572312209583,0,1,1,"cold.Pwinter","outer",5.71071051676485,9.64309628496212,27,132,44,5807,197,-99,296,-26,105,105,-37,598,100,17,61,269,54,61,267,711
-119.248218792539,37.9385312209583,0,1,1,"cold.Pwinter","outer",6.63899114313462,9.97770422551935,21,128,44,5742,188,-102,290,-29,98,99,-42,641,108,18,62,292,57,64,273,712
-119.236618792539,37.6486812209583,0,1,1,"cold.Pwinter","outer",4.96348574709038,11.0293861792937,42,131,44,5740,211,-81,292,-21,119,120,-21,634,110,12,68,295,40,50,295,713
-119.886218792539,39.0885812209583,0,1,1,"cold.Pwinter","outer",6.16454999848799,11.0642680209425,49,141,43,6375,236,-87,323,-12,135,135,-23,759,125,14,63,343,58,58,341,714
-119.863018792539,39.1633812209583,0,1,1,"cold.Pwinter","outer",6.84885795817239,10.9605314558683,41,139,43,6371,226,-94,320,-19,127,127,-30,776,125,15,61,346,62,63,343,715
-119.921018792539,39.3971312209583,0,1,1,"cold.Pwinter","outer",7.95435110623237,10.9581765283344,29,137,43,6313,214,-104,318,-29,115,115,-40,813,127,17,59,356,68,68,351,716
-119.271418792539,38.0507312209583,0,1,1,"cold.Pwinter","outer",8.6500627262483,10.5751796892205,8,123,43,5659,171,-112,283,-39,84,86,-54,726,119,21,60,327,67,74,304,717
-120.396618792539,47.6157812209583,0,1,1,"cold.Pwinter","outer",9.91234285004865,10.6406468125662,30,107,33,7399,215,-109,324,-56,125,126,-62,844,141,20,57,398,86,89,365,718
-119.445418792539,37.8450312209583,0,1,1,"cold.Pwinter","outer",6.21250626273182,11.8947937486517,40,133,45,5784,210,-84,294,-24,118,118,-24,719,124,13,68,335,46,54,335,719
-120.907018792539,46.6714312209583,0,1,1,"cold.Pwinter","outer",6.83630846325789,11.5871831022221,55,111,36,6834,233,-74,307,-24,143,144,-29,752,132,13,65,375,63,65,346,720
-119.897818792539,39.1914312209583,0,1,1,"cold.Pwinter","outer",8.00920237975652,11.6370838970472,34,136,43,6293,217,-98,315,-24,119,120,-35,837,134,16,62,374,65,66,369,721
-119.886218792539,39.1540312209583,0,1,1,"cold.Pwinter","outer",8.92685932880735,11.8414585398174,28,133,43,6199,207,-102,309,-28,111,112,-40,881,140,17,61,393,69,70,371,722
-119.932618792539,39.3223312209583,0,1,1,"cold.Pwinter","outer",9.59404029426606,11.7785932852338,19,132,43,6143,198,-108,306,-35,102,104,-48,899,140,18,60,396,73,74,373,723
-119.897818792539,39.0605312209583,0,1,1,"cold.Pwinter","outer",8.89181718773232,12.4815102292492,33,134,43,6209,212,-98,310,-24,116,117,-35,895,145,16,63,404,66,68,398,724
-119.526618792539,37.8824312209583,0,1,1,"cold.Pwinter","outer",9.68774856600217,12.9854185848578,16,121,43,5550,177,-101,278,-29,91,93,-44,859,147,18,67,399,58,68,381,725
-119.619418792539,37.6767312209583,0,1,1,"cold.Pwinter","outer",6.8550273416217,14.9362899806411,64,136,45,5853,238,-60,298,1,143,144,-1,905,161,8,75,441,33,43,439,726
