"","STATE","SOURCE","LATITUDE","LONGITUDE","SUB.SPP","Year"
"28532","Colorado","VegBank",37.6219283865833,-106.242851575049,"Absence of ATTR",2003
"28533","Colorado","VegBank",37.673353593843,-106.259299647419,"Absence of ATTR",2003
"28534","Colorado","VegBank",37.6859723655608,-106.259240669341,"Absence of ATTR",2003
"28535","Colorado","VegBank",37.6901125798833,-106.26146556558,"Absence of ATTR",2003
"28536","Colorado","VegBank",37.71914977657,-106.244722724346,"Absence of ATTR",2003
"28537","Colorado","VegBank",37.7336454386512,-106.237588801589,"Absence of ATTR",2003
"28538","Colorado","VegBank",37.7481662390505,-106.250316041945,"Absence of ATTR",2003
"28539","Colorado","VegBank",37.7936993670478,-106.202619563881,"Absence of ATTR",2003
"28540","Colorado","VegBank",37.7991204615757,-106.239633477407,"Absence of ATTR",2003
"28541","Colorado","VegBank",37.7998631667989,-106.267258390071,"Absence of ATTR",2003
"28542","Colorado","VegBank",37.9262228993806,-106.414113462488,"Absence of ATTR",2003
"28543","Colorado","VegBank",37.9254710552929,-106.415179950951,"Absence of ATTR",2003
"28544","Colorado","VegBank",37.9694020074002,-106.426700540154,"Absence of ATTR",2003
"28545","Colorado","VegBank",37.8944966599996,-106.272266523254,"Absence of ATTR",2003
"28546","Colorado","VegBank",37.9173548074225,-106.291908827094,"Absence of ATTR",2003
"28547","Colorado","VegBank",37.7602033862865,-106.300673483489,"Absence of ATTR",2003
"28548","Colorado","VegBank",37.9474840965179,-106.31302415741,"Absence of ATTR",2003
"28549","Colorado","VegBank",37.951203735622,-106.308401035248,"Absence of ATTR",2003
"28550","Colorado","VegBank",37.950757412216,-106.29989104685,"Absence of ATTR",2003
"28551","Colorado","VegBank",37.951801996055,-106.298338746609,"Absence of ATTR",2003
"28552","Colorado","VegBank",37.9366635538592,-106.271717791124,"Absence of ATTR",2003
"28553","Colorado","VegBank",37.9328386752123,-106.266201462442,"Absence of ATTR",2003
"28554","Colorado","VegBank",37.9487424082389,-106.242869064344,"Absence of ATTR",2003
"28555","Colorado","VegBank",37.9516624336034,-106.258135769877,"Absence of ATTR",2003
"28556","Colorado","VegBank",37.9516626772391,-106.258113010382,"Absence of ATTR",2003
"28557","Colorado","VegBank",37.9147163489903,-106.228588593186,"Absence of ATTR",2003
"28558","Colorado","VegBank",37.9134642736414,-106.229386864798,"Absence of ATTR",2003
"28559","Colorado","VegBank",37.8997330055797,-106.235892012659,"Absence of ATTR",2003
"28560","Colorado","VegBank",37.8883259055698,-106.237327730613,"Absence of ATTR",2003
"28561","Colorado","VegBank",37.8863151145068,-106.23741920763,"Absence of ATTR",2003
"28562","Colorado","VegBank",37.8631361591528,-106.238111927795,"Absence of ATTR",2003
"28563","Colorado","VegBank",39.8721523116096,-102.189160990593,"Absence of ATTR",2000
"28564","Colorado","VegBank",39.8721850385547,-102.189767585362,"Absence of ATTR",2000
"28565","Colorado","VegBank",39.8701538904974,-102.190703953441,"Absence of ATTR",2000
"28566","Colorado","VegBank",39.8691327929381,-102.190944376582,"Absence of ATTR",2000
"28567","Colorado","VegBank",39.8704897414217,-102.187837710329,"Absence of ATTR",2000
"28568","Colorado","VegBank",39.7643112079555,-102.298153841103,"Absence of ATTR",2000
"28569","Colorado","VegBank",39.8187038336905,-102.304738261657,"Absence of ATTR",2000
"28570","Colorado","VegBank",39.8234710638908,-102.305591644995,"Absence of ATTR",2000
"28571","Colorado","VegBank",39.8630076906589,-102.316038213412,"Absence of ATTR",2000
"28572","Colorado","VegBank",39.8879787950719,-102.316432145472,"Absence of ATTR",2000
"28573","Colorado","VegBank",39.9793609603402,-102.317717692454,"Absence of ATTR",2000
"28574","Colorado","VegBank",39.9915639330283,-102.316806746015,"Absence of ATTR",2000
"28575","Colorado","VegBank",39.9919759515393,-102.251405162379,"Absence of ATTR",2000
"28576","Colorado","VegBank",37.2999905860083,-105.551073727416,"Absence of ATTR",2003
"28577","Colorado","VegBank",37.2903946146246,-105.552199713168,"Absence of ATTR",2003
"28578","Colorado","VegBank",37.2910138217551,-105.611411774751,"Absence of ATTR",2003
"28579","Colorado","VegBank",37.2875751425033,-105.517906141648,"Absence of ATTR",2003
"28580","Colorado","VegBank",37.2867431163434,-105.51232747731,"Absence of ATTR",2003
"28581","Colorado","VegBank",37.2690906227285,-105.555033176366,"Absence of ATTR",2003
"28582","Colorado","VegBank",37.2449490087061,-105.557472056859,"Absence of ATTR",2003
"28583","Colorado","VegBank",37.2368716830954,-105.55957708479,"Absence of ATTR",2003
"28584","Colorado","VegBank",37.2135087518314,-105.535984451327,"Absence of ATTR",2003
"28585","Colorado","VegBank",37.2070711414855,-105.576621473131,"Absence of ATTR",2003
"28586","Colorado","VegBank",37.2132688000851,-105.59201886996,"Absence of ATTR",2003
"28587","Colorado","VegBank",37.213532422495,-105.602299499223,"Absence of ATTR",2003
"28588","Colorado","VegBank",37.2141754397394,-105.642855659368,"Absence of ATTR",2003
"28589","Colorado","VegBank",37.1969261117115,-105.648872762052,"Absence of ATTR",2003
"28590","Colorado","VegBank",37.1910177192436,-105.648010935316,"Absence of ATTR",2003
"28591","Colorado","VegBank",37.1825806697877,-105.648017650111,"Absence of ATTR",2003
"28592","Colorado","VegBank",37.1924432648095,-105.594503870139,"Absence of ATTR",2003
"28593","Colorado","VegBank",37.1838808013164,-105.576118231957,"Absence of ATTR",2003
"28594","Colorado","VegBank",37.1849764174087,-105.561965033908,"Absence of ATTR",2003
"28595","Colorado","VegBank",37.1581002757213,-105.576248937316,"Absence of ATTR",2003
"28596","Colorado","VegBank",37.131836731917,-105.575587925599,"Absence of ATTR",2003
"28597","Colorado","VegBank",37.1274321467619,-105.56931782147,"Absence of ATTR",2003
"28598","Colorado","VegBank",37.1150797934688,-105.57556222623,"Absence of ATTR",2003
"28599","Colorado","VegBank",37.1059674814004,-105.575380651506,"Absence of ATTR",2003
"28600","Colorado","VegBank",37.1037615250223,-105.574868767816,"Absence of ATTR",2003
"28601","Colorado","VegBank",37.0978420799089,-105.594393341678,"Absence of ATTR",2003
"28602","Colorado","VegBank",37.0994877993515,-105.628324101425,"Absence of ATTR",2003
"28603","Colorado","VegBank",37.1032452190251,-105.630290849376,"Absence of ATTR",2003
"28604","Colorado","VegBank",38.0123190370317,-105.884678173022,"Absence of ATTR",2003
"28605","Colorado","VegBank",38.012251269183,-105.878081736908,"Absence of ATTR",2003
"28606","Colorado","VegBank",38.012280944418,-105.87409509567,"Absence of ATTR",2003
"28607","Colorado","VegBank",38.0148934787108,-105.865718895316,"Absence of ATTR",2003
"28608","Colorado","VegBank",38.06066414335,-105.821185338242,"Absence of ATTR",2003
"28609","Colorado","VegBank",38.0718488918603,-105.825060921977,"Absence of ATTR",2003
"28610","Colorado","VegBank",38.0863799948195,-105.82981924071,"Absence of ATTR",2003
"28611","Colorado","VegBank",38.1202977569473,-105.828114407536,"Absence of ATTR",2003
"28612","Colorado","VegBank",38.1287717123169,-105.816218456664,"Absence of ATTR",2003
"28613","Colorado","VegBank",38.1298851543085,-105.799766540589,"Absence of ATTR",2003
"28614","Colorado","VegBank",38.1304732830221,-105.787404650581,"Absence of ATTR",2003
"28615","Colorado","VegBank",38.1421124223706,-105.827538739783,"Absence of ATTR",2003
"28616","Colorado","VegBank",38.1601783700059,-105.808737321725,"Absence of ATTR",2003
"28617","Colorado","VegBank",38.169493810675,-105.807949560662,"Absence of ATTR",2003
"28618","Colorado","VegBank",38.1763994805932,-105.810274782349,"Absence of ATTR",2003
"28619","Colorado","VegBank",38.1832945620548,-105.827032817623,"Absence of ATTR",2003
"28620","Colorado","VegBank",38.1872329844642,-105.874362067144,"Absence of ATTR",2003
"28621","Colorado","VegBank",38.210276293245,-105.94221124897,"Absence of ATTR",2003
"28622","Colorado","VegBank",38.2099667226511,-105.943726415383,"Absence of ATTR",2003
"28623","Colorado","VegBank",38.2577739505647,-105.923781508101,"Absence of ATTR",2003
"28624","Colorado","VegBank",38.2686861096939,-105.897272893012,"Absence of ATTR",2003
"28625","Colorado","VegBank",38.2598215834328,-105.956211489609,"Absence of ATTR",2003
"28626","Colorado","VegBank",38.2868042776392,-105.958440241286,"Absence of ATTR",2003
"28627","Colorado","VegBank",38.2931510172709,-105.954864354458,"Absence of ATTR",2003
"28628","Colorado","VegBank",38.3154022385358,-105.95486983228,"Absence of ATTR",2003
"28629","Colorado","VegBank",38.3167176993791,-105.954909945024,"Absence of ATTR",2003
"28630","Colorado","VegBank",38.3199177305957,-105.952606788028,"Absence of ATTR",2003
"28631","Colorado","VegBank",38.318033393617,-105.946016076592,"Absence of ATTR",2003
"28632","Colorado","VegBank",38.3137341990462,-105.93594015661,"Absence of ATTR",2003
"28633","Colorado","VegBank",38.2935867782243,-105.916001389974,"Absence of ATTR",2003
"28634","Colorado","VegBank",38.2899218563998,-105.9132910769,"Absence of ATTR",2003
"28635","Colorado","VegBank",38.2843300349624,-105.90918493072,"Absence of ATTR",2003
"28636","Colorado","VegBank",39.9911415839293,-102.231880605123,"Absence of ATTR",2000
"28637","Colorado","VegBank",39.9487024368614,-102.274335280457,"Absence of ATTR",2000
"28638","Colorado","VegBank",39.9472920947368,-102.406751578475,"Absence of ATTR",2000
"28639","Colorado","VegBank",39.8757551196309,-102.557236666538,"Absence of ATTR",2000
"28640","Colorado","VegBank",40.9240870247344,-102.177366868131,"Absence of ATTR",2001
"28641","Colorado","VegBank",40.9387509118339,-102.17005525819,"Absence of ATTR",2001
"28642","Colorado","VegBank",40.9534151499882,-102.167171373739,"Absence of ATTR",2001
"28643","Colorado","VegBank",40.9531484679051,-102.18642800747,"Absence of ATTR",2001
"28644","Colorado","VegBank",40.9546008663511,-102.23789018769,"Absence of ATTR",2001
"28645","Colorado","VegBank",40.9262886888565,-102.613557686123,"Absence of ATTR",2001
"28646","Colorado","VegBank",40.9823858915098,-102.674363292218,"Absence of ATTR",2001
"28647","Colorado","VegBank",40.9612161028205,-102.671993865404,"Absence of ATTR",2001
"28648","Colorado","VegBank",40.9277183933422,-102.674239326659,"Absence of ATTR",2001
"28649","Colorado","VegBank",40.8811120067803,-102.716459374976,"Absence of ATTR",2001
"28650","Colorado","VegBank",40.8522240440552,-102.731449595323,"Absence of ATTR",2001
"28651","Colorado","VegBank",37.0985663377933,-105.63881581209,"Absence of ATTR",2003
"28652","Colorado","VegBank",37.0965374194256,-105.645606823993,"Absence of ATTR",2003
"28653","Colorado","VegBank",37.0968945859937,-105.64952591592,"Absence of ATTR",2003
"28654","Colorado","VegBank",37.0808249850741,-105.64743106293,"Absence of ATTR",2003
"28655","Colorado","VegBank",37.0808380509589,-105.641715832487,"Absence of ATTR",2003
"28656","Colorado","VegBank",37.0625991825392,-105.647309755824,"Absence of ATTR",2003
"28657","Colorado","VegBank",37.0410337963068,-105.651264550523,"Absence of ATTR",2003
"28658","Colorado","VegBank",37.0381787382164,-105.650824102411,"Absence of ATTR",2003
"28659","Colorado","VegBank",37.0484573882854,-105.625237541839,"Absence of ATTR",2003
"28660","Colorado","VegBank",36.9990284577731,-105.627754253189,"Absence of ATTR",2003
"28661","Colorado","VegBank",36.9957639437425,-105.624591920639,"Absence of ATTR",2003
"28662","Colorado","VegBank",36.9848621580874,-105.609670369713,"Absence of ATTR",2003
"28663","Colorado","VegBank",36.995818752149,-105.605341403327,"Absence of ATTR",2003
"28664","Colorado","VegBank",37.0378650475885,-105.592035975304,"Absence of ATTR",2003
"28665","Colorado","VegBank",37.7885085525603,-106.148284060075,"Absence of ATTR",2003
"28666","Colorado","VegBank",37.835274806135,-106.163167100182,"Absence of ATTR",2003
"28667","Colorado","VegBank",37.8351010797239,-106.151482187985,"Absence of ATTR",2003
"28668","Colorado","VegBank",37.8428320744009,-106.14706749311,"Absence of ATTR",2003
"28669","Colorado","VegBank",37.8520446903982,-106.146914474086,"Absence of ATTR",2003
"28670","Colorado","VegBank",37.8571400450553,-106.146595444362,"Absence of ATTR",2003
"28671","Colorado","VegBank",37.8714035263538,-106.145133440241,"Absence of ATTR",2003
"28672","Colorado","VegBank",37.8889360376927,-106.145791191959,"Absence of ATTR",2003
"28673","Colorado","VegBank",37.9036467614575,-106.145598054066,"Absence of ATTR",2003
"28675","Colorado","VegBank",37.9342883967674,-106.144843779699,"Absence of ATTR",2003
"28676","Colorado","VegBank",37.9396221079867,-106.140385711782,"Absence of ATTR",2003
"28677","Colorado","VegBank",37.9660187705548,-106.103657791441,"Absence of ATTR",2003
"28678","Colorado","VegBank",37.9793889729207,-106.08866825293,"Absence of ATTR",2003
"28679","Colorado","VegBank",37.9811474091062,-106.143702926163,"Absence of ATTR",2003
"28681","Colorado","VegBank",37.9735509683997,-106.184595399573,"Absence of ATTR",2003
"28682","Colorado","VegBank",37.9582467994785,-106.190029969521,"Absence of ATTR",2003
"28683","Colorado","VegBank",38.0275350682802,-106.141881956091,"Absence of ATTR",2003
"28684","Colorado","VegBank",38.0312842997969,-106.141883114113,"Absence of ATTR",2003
"28685","Colorado","VegBank",38.0419280570155,-106.142823119334,"Absence of ATTR",2003
"28686","Colorado","VegBank",38.299301818414,-105.987023416963,"Absence of ATTR",2003
"28687","Colorado","VegBank",38.3830504284116,-106.051520447868,"Absence of ATTR",2003
"28688","Colorado","VegBank",38.1674203905796,-105.934491274106,"Absence of ATTR",2003
"28689","Colorado","VegBank",38.1560242333679,-105.925922712338,"Absence of ATTR",2003
"28690","Colorado","VegBank",38.1298041307133,-105.919350862854,"Absence of ATTR",2003
"28691","Colorado","VegBank",38.100515110998,-105.923694702623,"Absence of ATTR",2003
"28692","Colorado","VegBank",38.1008092659389,-105.964517351716,"Absence of ATTR",2003
"28693","Colorado","VegBank",38.1001891826599,-105.899466266684,"Absence of ATTR",2003
"28694","Colorado","VegBank",38.0854290631347,-105.917792404993,"Absence of ATTR",2003
"28695","Colorado","VegBank",38.0525752617274,-105.904150063304,"Absence of ATTR",2003
"28696","Colorado","VegBank",38.0318520120004,-105.904533822913,"Absence of ATTR",2003
"28697","Colorado","VegBank",38.0137429411263,-105.904847040696,"Absence of ATTR",2003
"28699","Colorado","VegBank",38.0419507199094,-105.916771757142,"Absence of ATTR",2003
"28700","Colorado","VegBank",40.9418537955616,-102.82621666684,"Absence of ATTR",2001
"28701","Colorado","VegBank",40.9526046181263,-103.19102178519,"Absence of ATTR",2001
"28702","Colorado","VegBank",40.8891038971621,-103.22902715256,"Absence of ATTR",2001
"28703","Colorado","VegBank",40.8619870256014,-103.228824654125,"Absence of ATTR",2001
"28704","Colorado","VegBank",40.8573235606639,-103.228996407962,"Absence of ATTR",2001
"28705","Colorado","VegBank",40.8547031447693,-103.229054372975,"Absence of ATTR",2001
"28706","Colorado","VegBank",40.7893115328691,-103.20322640028,"Absence of ATTR",2001
"28707","Colorado","VegBank",40.6716070296641,-103.000170412702,"Absence of ATTR",2001
"28709","Colorado","VegBank",40.6947475992036,-102.953332822303,"Absence of ATTR",2001
"28710","Colorado","VegBank",40.7026975673331,-102.945999059811,"Absence of ATTR",2001
"28711","Colorado","VegBank",40.7312082025695,-102.844256855194,"Absence of ATTR",2001
"28712","Colorado","VegBank",36.9914815692667,-105.52223901556,"Absence of ATTR",2003
"28713","Colorado","VegBank",36.9865134119597,-105.524564729815,"Absence of ATTR",2003
"28714","Colorado","VegBank",36.9838595217997,-105.52742300651,"Absence of ATTR",2003
"28715","Colorado","VegBank",37.1919856631,-105.414102707492,"Absence of ATTR",2003
"28716","Colorado","VegBank",37.1830149520552,-105.424801069309,"Absence of ATTR",2003
"28717","Colorado","VegBank",37.1808377625477,-105.326881263358,"Absence of ATTR",2003
"28718","Colorado","VegBank",37.1227218939805,-105.38473767928,"Absence of ATTR",2003
"28719","Colorado","VegBank",37.4169788373644,-105.432173593682,"Absence of ATTR",2003
"28720","Colorado","VegBank",37.4056392102589,-105.432278174785,"Absence of ATTR",2003
"28721","Colorado","VegBank",37.4019075258911,-105.432279412127,"Absence of ATTR",2003
"28722","Colorado","VegBank",37.3883005405698,-105.431252653521,"Absence of ATTR",2003
"28723","Colorado","VegBank",37.388349730047,-105.427638061407,"Absence of ATTR",2003
"28724","Colorado","VegBank",37.3882653347132,-105.421017854285,"Absence of ATTR",2003
"28726","Colorado","VegBank",37.3920657314607,-105.416893008787,"Absence of ATTR",2003
"28727","Colorado","VegBank",37.2357688432481,-105.426078472992,"Absence of ATTR",2003
"28728","Colorado","VegBank",37.4279028841445,-105.412151658228,"Absence of ATTR",2003
"28729","Colorado","VegBank",36.2933048164608,-105.197658065334,"Absence of ATTR",2003
"28730","Colorado","VegBank",37.6033346311213,-105.184752730344,"Absence of ATTR",2003
"28731","Colorado","VegBank",37.5686640527862,-105.156708890853,"Absence of ATTR",2003
"28732","Colorado","VegBank",40.7919716074162,-102.796423933526,"Absence of ATTR",2001
"28733","Colorado","VegBank",40.7921522796599,-102.784222285108,"Absence of ATTR",2001
"28734","Colorado","VegBank",40.7752064693753,-102.805296192061,"Absence of ATTR",2001
"28735","Colorado","VegBank",40.7629652103999,-102.800095553138,"Absence of ATTR",2001
"28736","Colorado","VegBank",40.7629810032698,-102.794787669368,"Absence of ATTR",2001
"28737","Colorado","VegBank",40.7631090963072,-102.785483691061,"Absence of ATTR",2001
"28738","Colorado","VegBank",40.7865582891594,-102.802575853116,"Absence of ATTR",2001
"28739","Colorado","VegBank",40.8984592188389,-102.668273172302,"Absence of ATTR",2001
"28740","Colorado","VegBank",40.8620979495554,-102.690264267333,"Absence of ATTR",2001
"28741","Colorado","VegBank",40.8501167192375,-102.6901942263,"Absence of ATTR",2001
"28742","Colorado","VegBank",40.8463146783286,-102.690148387827,"Absence of ATTR",2001
"28743","Colorado","VegBank",40.8037829032684,-102.690213717631,"Absence of ATTR",2001
"28744","Colorado","VegBank",40.800556437312,-102.690124117138,"Absence of ATTR",2001
"28745","Colorado","VegBank",40.8512521341605,-102.701032418322,"Absence of ATTR",2001
"28746","Colorado","VegBank",40.8488323667995,-102.708885558006,"Absence of ATTR",2001
"28747","Colorado","VegBank",40.8457673170952,-102.715111570642,"Absence of ATTR",2001
"28748","Colorado","VegBank",40.8457583158111,-102.715111879943,"Absence of ATTR",2001
"28749","Colorado","VegBank",40.8442621682319,-102.725541648353,"Absence of ATTR",2001
"28750","Colorado","VegBank",40.833708306793,-102.70161511145,"Absence of ATTR",2001
"28751","null","VegBank",40.0436111110803,-108.347775806592,"Absence of ATTR",2002
"28752","null","VegBank",40.0266718575217,-108.376062615896,"Absence of ATTR",2002
"28753","null","VegBank",40.0262390207037,-108.375645658965,"Absence of ATTR",2002
"28754","null","VegBank",40.0199078473045,-108.391658843714,"Absence of ATTR",2002
"28755","null","VegBank",40.0106888331349,-108.436667617755,"Absence of ATTR",2002
"28756","null","VegBank",40.0102145704648,-108.436404210833,"Absence of ATTR",2002
"28757","null","VegBank",40.012048732186,-108.466525863584,"Absence of ATTR",2002
"28758","null","VegBank",40.0270480974486,-108.514318907717,"Absence of ATTR",2002
"28759","null","VegBank",39.9308419496219,-108.551680611237,"Absence of ATTR",2002
"28760","null","VegBank",39.9246162985505,-108.570447807085,"Absence of ATTR",2002
"28761","null","VegBank",40.7679469911682,-108.841477442847,"Absence of ATTR",2002
"28762","null","VegBank",40.815222810847,-108.897755560304,"Absence of ATTR",2002
"28763","null","VegBank",40.8510930986407,-108.984642341779,"Absence of ATTR",2002
"28764","null","VegBank",40.864709177123,-109.075639727761,"Absence of ATTR",2002
"28765","null","VegBank",40.9742734621932,-109.136113285248,"Absence of ATTR",2002
"28766","null","VegBank",40.8949488118386,-109.142664230588,"Absence of ATTR",2002
"28767","null","VegBank",40.906446816139,-109.146272247105,"Absence of ATTR",2002
"28768","null","VegBank",40.9176171386168,-109.142955620433,"Absence of ATTR",2002
"28769","null","VegBank",40.9247773969252,-109.137873911859,"Absence of ATTR",2002
"28770","Colorado","VegBank",40.8438628617254,-102.775253042198,"Absence of ATTR",2001
"28771","Colorado","VegBank",40.8449369763872,-102.773034620217,"Absence of ATTR",2001
"28772","Colorado","VegBank",40.8473792670513,-102.765183364386,"Absence of ATTR",2001
"28773","Colorado","VegBank",40.8531263585571,-102.743921974286,"Absence of ATTR",2001
"28774","Colorado","VegBank",40.8742854707521,-102.517412583732,"Absence of ATTR",2001
"28775","Colorado","VegBank",40.8596108327294,-102.574870207607,"Absence of ATTR",2001
"28776","Colorado","VegBank",40.9270768791061,-102.389806074795,"Absence of ATTR",2001
"28777","Colorado","VegBank",40.7307544971389,-103.01795871356,"Absence of ATTR",2001
"28778","Colorado","VegBank",40.7050115534407,-103.062140836172,"Absence of ATTR",2001
"28779","Colorado","VegBank",40.6747779102044,-103.113704040838,"Absence of ATTR",2001
"28780","null","VegBank",40.3253787833901,-108.711395861164,"Absence of ATTR",2002
"28781","null","VegBank",40.3185928303689,-108.692677701455,"Absence of ATTR",2002
"28782","null","VegBank",40.8924951399364,-109.458939020764,"Absence of ATTR",2002
"28783","null","VegBank",40.8713904950786,-109.470547988994,"Absence of ATTR",2002
"28784","null","VegBank",40.8681406943172,-109.476152480914,"Absence of ATTR",2002
"28785","null","VegBank",40.8699178296512,-109.479754744876,"Absence of ATTR",2002
"28786","null","VegBank",40.8699440952959,-109.481747726377,"Absence of ATTR",2002
"28787","null","VegBank",40.871080411606,-109.49282905122,"Absence of ATTR",2002
"28788","null","VegBank",40.874958395256,-109.55368124409,"Absence of ATTR",2002
"28789","null","VegBank",40.8606861797679,-109.549127230223,"Absence of ATTR",2002
"28790","null","VegBank",40.8535547673238,-109.573212245563,"Absence of ATTR",2002
"28791","null","VegBank",40.8524081806757,-109.590593358081,"Absence of ATTR",2002
"28792","null","VegBank",40.8501459217801,-109.594188427502,"Absence of ATTR",2002
"28793","null","VegBank",40.8512461402824,-109.59354826336,"Absence of ATTR",2002
"28794","null","VegBank",40.8550690175515,-109.616922767019,"Absence of ATTR",2002
"28795","null","VegBank",40.8495099588114,-109.626647564073,"Absence of ATTR",2002
"28796","null","VegBank",40.8424279698915,-109.663340328184,"Absence of ATTR",2002
"28797","null","VegBank",40.8472102704807,-109.667135195563,"Absence of ATTR",2002
"28798","null","VegBank",40.8541446792468,-109.678705967686,"Absence of ATTR",2002
"28799","null","VegBank",40.8537466379943,-109.684076383328,"Absence of ATTR",2002
"28800","null","VegBank",40.8884286093427,-109.705562835425,"Absence of ATTR",2002
"28801","Colorado","VegBank",39.287474910188,-103.566286682716,"Absence of ATTR",2000
"28802","Colorado","VegBank",39.4481478437777,-103.418948704159,"Absence of ATTR",2000
"28803","Colorado","VegBank",39.4498393140505,-103.416783686387,"Absence of ATTR",2000
"28804","Colorado","VegBank",39.2999659797618,-103.584899890038,"Absence of ATTR",2000
"28805","Colorado","VegBank",40.9089020880943,-103.34350378273,"Absence of ATTR",2001
"28806","Colorado","VegBank",40.9354263746987,-103.346356899078,"Absence of ATTR",2001
"28807","Colorado","VegBank",40.9352163647628,-103.375938657472,"Absence of ATTR",2001
"28808","Colorado","VegBank",40.9354253522186,-103.437331927586,"Absence of ATTR",2001
"28809","Colorado","VegBank",40.9350171609215,-103.496732408603,"Absence of ATTR",2001
"28810","Colorado","VegBank",40.9843578367452,-103.497715822313,"Absence of ATTR",2001
"28811","Colorado","VegBank",40.8907622916473,-103.651978916232,"Absence of ATTR",2001
"28812","Colorado","VegBank",40.9608845053068,-103.687365044223,"Absence of ATTR",2001
"28813","Colorado","VegBank",40.9485219357087,-103.679174857261,"Absence of ATTR",2001
"28814","Colorado","VegBank",40.8904711987965,-103.673470252473,"Absence of ATTR",2001
"28815","Colorado","VegBank",40.8786137043168,-103.689765094761,"Absence of ATTR",2001
"28816","null","VegBank",40.0881190104532,-108.774033090214,"Absence of ATTR",2002
"28817","null","VegBank",40.0899196480033,-108.761811472915,"Absence of ATTR",2002
"28818","null","VegBank",40.0905370261192,-108.762061009884,"Absence of ATTR",2002
"28819","null","VegBank",40.0926481720538,-108.742732020151,"Absence of ATTR",2002
"28820","null","VegBank",40.0988513647447,-108.715957107531,"Absence of ATTR",2002
"28821","null","VegBank",40.1064968863024,-108.707641469634,"Absence of ATTR",2002
"28822","null","VegBank",40.1573037974395,-108.667153679593,"Absence of ATTR",2002
"28823","null","VegBank",40.1362510953974,-108.664446950643,"Absence of ATTR",2002
"28824","null","VegBank",40.1251083230593,-108.664910675873,"Absence of ATTR",2002
"28825","null","VegBank",40.121614362166,-108.666309331349,"Absence of ATTR",2002
"28826","null","VegBank",40.1212746653244,-108.66510057593,"Absence of ATTR",2002
"28827","null","VegBank",40.1046021868113,-108.65984041486,"Absence of ATTR",2002
"28828","null","VegBank",40.1042752987022,-108.66060243439,"Absence of ATTR",2002
"28829","null","VegBank",40.0956967848684,-108.65469121609,"Absence of ATTR",2002
"28830","null","VegBank",40.0855062292301,-108.641741365249,"Absence of ATTR",2002
"28831","null","VegBank",40.0770959975303,-108.637059527918,"Absence of ATTR",2002
"28832","null","VegBank",40.0767699723237,-108.637856491008,"Absence of ATTR",2002
"28833","null","VegBank",40.0712050858214,-108.627847468735,"Absence of ATTR",2002
"28834","null","VegBank",40.0703592563284,-108.620442818092,"Absence of ATTR",2002
"28835","null","VegBank",40.0607239797995,-108.609265354251,"Absence of ATTR",2002
"28836","null","VegBank",40.0397325745158,-108.587918048523,"Absence of ATTR",2002
"28837","null","VegBank",40.0335759135544,-108.572665747295,"Absence of ATTR",2002
"28838","null","VegBank",40.0368266723891,-108.560197836106,"Absence of ATTR",2002
"28839","null","VegBank",40.0368507183963,-108.544316773173,"Absence of ATTR",2002
"28840","null","VegBank",40.9363801555406,-109.744717990351,"Absence of ATTR",2002
"28841","null","VegBank",40.9376421021743,-109.751429487532,"Absence of ATTR",2002
"28842","null","VegBank",40.9398255023131,-109.757589197558,"Absence of ATTR",2002
"28843","null","VegBank",40.9184190286553,-109.787832455402,"Absence of ATTR",2002
"28844","null","VegBank",40.9148588131345,-109.793668533277,"Absence of ATTR",2002
"28845","null","VegBank",40.9078669926448,-109.797856307313,"Absence of ATTR",2002
"28846","null","VegBank",40.9007954703367,-109.790956130505,"Absence of ATTR",2002
"28847","null","VegBank",40.8992433233226,-109.788978070874,"Absence of ATTR",2002
"28848","null","VegBank",40.8862667771299,-109.767268103963,"Absence of ATTR",2002
"28849","null","VegBank",40.8917353454294,-109.757231060543,"Absence of ATTR",2002
"28850","null","VegBank",40.8925206978617,-109.753204118244,"Absence of ATTR",2002
"28851","null","VegBank",40.8709971688709,-109.785932958367,"Absence of ATTR",2002
"28852","null","VegBank",40.8782178515299,-109.786406283425,"Absence of ATTR",2002
"28853","null","VegBank",40.8825520891348,-109.802919680384,"Absence of ATTR",2002
"28854","null","VegBank",40.8792686144128,-109.748966607825,"Absence of ATTR",2002
"28855","null","VegBank",40.9201835942818,-109.692058051577,"Absence of ATTR",2002
"28856","Colorado","VegBank",39.3501396114913,-103.621976175913,"Absence of ATTR",2000
"28857","Colorado","VegBank",39.3753585847864,-103.365135984758,"Absence of ATTR",2000
"28858","Colorado","VegBank",39.4128377503833,-103.361077879845,"Absence of ATTR",2000
"28859","Colorado","VegBank",39.5469674173864,-103.360915875149,"Absence of ATTR",2000
"28860","null","VegBank",40.906076471414,-109.443972280171,"Absence of ATTR",2002
"28861","null","VegBank",40.9087523219555,-109.446676032034,"Absence of ATTR",2002
"28862","null","VegBank",40.9138258963025,-109.413760182526,"Absence of ATTR",2002
"28863","null","VegBank",40.9186524242593,-109.414939126755,"Absence of ATTR",2002
"28864","null","VegBank",40.9191655515439,-109.414914985269,"Absence of ATTR",2002
"28865","null","VegBank",40.9226268428554,-109.419665743494,"Absence of ATTR",2002
"28866","null","VegBank",40.9517939969094,-109.53408762198,"Absence of ATTR",2002
"28867","Colorado","VegBank",38.7511420895116,-107.913053278604,"Absence of ATTR",2003
