"","STATE","SOURCE","LATITUDE","LONGITUDE","SUB.SPP","Year"
"13938","Utah","VegBank",37.5405037441694,-109.587318288936,"Artemisia tridentata ssp. tridentata",2002
"13939","Utah","VegBank",37.5230925418943,-109.582192364448,"Artemisia tridentata ssp. tridentata",2002
"13942","Utah","VegBank",37.4528505589707,-109.581936723807,"Artemisia tridentata ssp. tridentata",2002
"13943","Utah","VegBank",38.1813530691096,-111.180426512105,"Artemisia tridentata ssp. tridentata",2000
"13994","Utah","VegBank",37.6146200350545,-109.991988032787,"Artemisia tridentata ssp. tridentata",2002
"13995","Utah","VegBank",37.5703484415297,-109.926636840055,"Artemisia tridentata ssp. tridentata",2002
"13996","Utah","VegBank",37.5488427503749,-109.944593374591,"Artemisia tridentata ssp. tridentata",2002
"13997","Utah","VegBank",37.5620854759422,-110.0082979535,"Artemisia tridentata ssp. tridentata",2002
"13998","Utah","VegBank",37.5557248650389,-110.022669580237,"Artemisia tridentata ssp. tridentata",2002
"13999","Utah","VegBank",37.5385675060534,-110.035185472761,"Artemisia tridentata ssp. tridentata",2002
"14002","Utah","VegBank",41.6538289586565,-111.277755612704,"Artemisia tridentata ssp. tridentata",2000
"14003","Utah","VegBank",41.6387829716744,-111.320568599488,"Artemisia tridentata ssp. tridentata",2000
"14004","Utah","VegBank",41.6050873896938,-111.275242169292,"Artemisia tridentata ssp. tridentata",2000
"14005","Utah","VegBank",37.8392035243937,-110.203319815994,"Artemisia tridentata ssp. tridentata",2002
"14006","Utah","VegBank",37.7885622112916,-110.144672341202,"Artemisia tridentata ssp. tridentata",2002
"14007","Utah","VegBank",37.7700753748128,-110.135893211974,"Artemisia tridentata ssp. tridentata",2002
"14011","Utah","VegBank",41.704235689861,-111.28779238,"Artemisia tridentata ssp. tridentata",2000
"14016","Utah","VegBank",37.6265231607242,-110.155722269518,"Artemisia tridentata ssp. tridentata",2002
"14017","Utah","VegBank",37.5946294721905,-110.126575041861,"Artemisia tridentata ssp. tridentata",2002
"14018","Utah","VegBank",37.583380397712,-110.121643890012,"Artemisia tridentata ssp. tridentata",2002
"14019","Utah","VegBank",41.6274443464084,-111.274941127851,"Artemisia tridentata ssp. tridentata",2000
"14032","Utah","VegBank",41.5135078743633,-111.275620605448,"Artemisia tridentata ssp. tridentata",2000
"14046","Utah","VegBank",38.013199250769,-110.865219104992,"Artemisia tridentata ssp. tridentata",2000
"14047","Utah","VegBank",38.040840021879,-110.93844632113,"Artemisia tridentata ssp. tridentata",2000
"14051","Utah","VegBank",39.7653732788416,-112.367582811647,"Artemisia tridentata ssp. tridentata",2002
"14052","Utah","VegBank",39.7648603159018,-112.423738323447,"Artemisia tridentata ssp. tridentata",2002
"14053","Utah","VegBank",39.7706266182922,-112.431060838156,"Artemisia tridentata ssp. tridentata",2002
"14054","Utah","VegBank",39.7753729716861,-112.466572940366,"Artemisia tridentata ssp. tridentata",2002
"14055","Utah","VegBank",39.8323588667604,-112.515661387081,"Artemisia tridentata ssp. tridentata",2002
"14056","Utah","VegBank",39.8570554320509,-112.529285980176,"Artemisia tridentata ssp. tridentata",2002
"14057","Utah","VegBank",39.882028845382,-112.537535752098,"Artemisia tridentata ssp. tridentata",2002
"14058","Utah","VegBank",39.8911617120643,-112.55530710695,"Artemisia tridentata ssp. tridentata",2002
"14059","Utah","VegBank",39.8917046592153,-112.609272805233,"Artemisia tridentata ssp. tridentata",2002
"14060","Utah","VegBank",39.87885988144,-112.628442416847,"Artemisia tridentata ssp. tridentata",2002
"14061","Utah","VegBank",39.8598806710932,-112.755407357263,"Artemisia tridentata ssp. tridentata",2002
"14062","Utah","VegBank",39.8252816337225,-112.800866817672,"Artemisia tridentata ssp. tridentata",2002
"14068","Utah","VegBank",37.8509612660297,-111.226028516736,"Artemisia tridentata ssp. tridentata",2000
"14069","Utah","VegBank",37.8123577187791,-111.195758353885,"Artemisia tridentata ssp. tridentata",2000
"14070","Utah","VegBank",37.854077220087,-111.222661901326,"Artemisia tridentata ssp. tridentata",2000
"14080","Utah","VegBank",39.7593284524875,-112.877323006517,"Artemisia tridentata ssp. tridentata",2002
"14081","Utah","VegBank",39.7956457709949,-112.877843349658,"Artemisia tridentata ssp. tridentata",2002
"14082","Utah","VegBank",39.8247968905218,-112.869663534506,"Artemisia tridentata ssp. tridentata",2002
"14083","Utah","VegBank",39.7844699985994,-112.966206395019,"Artemisia tridentata ssp. tridentata",2002
"14084","Utah","VegBank",41.9193297196463,-111.245147246514,"Artemisia tridentata ssp. tridentata",2000
"14085","Utah","VegBank",41.9198059509682,-111.194160165554,"Artemisia tridentata ssp. tridentata",2000
"14087","Utah","VegBank",41.9374240504896,-111.188145614057,"Artemisia tridentata ssp. tridentata",2000
"14088","Utah","VegBank",41.9379412548933,-111.174382973355,"Artemisia tridentata ssp. tridentata",2000
"14089","Utah","VegBank",41.9773753774575,-111.131759769354,"Artemisia tridentata ssp. tridentata",2000
"14122","Utah","VegBank",40.1273755818944,-112.507019221405,"Artemisia tridentata ssp. tridentata",2002
"14124","Utah","VegBank",40.1450202173889,-112.706591021068,"Artemisia tridentata ssp. tridentata",2002
"14131","Utah","VegBank",41.3146326988203,-111.182782947346,"Artemisia tridentata ssp. tridentata",2000
"14135","Utah","VegBank",41.2893343176015,-111.161620991159,"Artemisia tridentata ssp. tridentata",2000
"14147","Utah","VegBank",40.3211231715259,-112.477761233484,"Artemisia tridentata ssp. tridentata",2002
"14148","Utah","VegBank",40.3079809591953,-112.482546754246,"Artemisia tridentata ssp. tridentata",2002
"14149","Utah","VegBank",40.2836084923045,-112.477873679238,"Artemisia tridentata ssp. tridentata",2002
"14152","Utah","VegBank",40.2350919460861,-112.46323005879,"Artemisia tridentata ssp. tridentata",2002
"14154","Utah","VegBank",40.2384476277034,-112.438462652537,"Artemisia tridentata ssp. tridentata",2002
"14156","Utah","VegBank",40.2059365606541,-112.408952812705,"Artemisia tridentata ssp. tridentata",2002
"14157","Utah","VegBank",40.2375126739758,-112.404575351538,"Artemisia tridentata ssp. tridentata",2002
"14158","Utah","VegBank",40.2640677290615,-112.400420073196,"Artemisia tridentata ssp. tridentata",2002
"14159","Utah","VegBank",40.3722530751613,-112.422091074015,"Artemisia tridentata ssp. tridentata",2002
"14161","Utah","VegBank",40.4383212390033,-112.459866767858,"Artemisia tridentata ssp. tridentata",2002
"14162","Utah","VegBank",40.4518257544805,-112.474734705938,"Artemisia tridentata ssp. tridentata",2002
"14163","Utah","VegBank",40.4000279679065,-112.463187518493,"Artemisia tridentata ssp. tridentata",2002
"14185","Utah","VegBank",40.4061596866131,-112.383713769874,"Artemisia tridentata ssp. tridentata",2002
"14191","Utah","VegBank",40.3504550649833,-112.308898066468,"Artemisia tridentata ssp. tridentata",2002
"14216","Utah","VegBank",41.3400941115352,-111.133121610861,"Artemisia tridentata ssp. tridentata",2000
"14231","Utah","VegBank",41.8833342447042,-112.156764469221,"Artemisia tridentata ssp. tridentata",2002
"14236","Utah","VegBank",41.953657120669,-112.232977023737,"Artemisia tridentata ssp. tridentata",2002
"14242","Utah","VegBank",41.4813659419152,-112.454823203268,"Artemisia tridentata ssp. tridentata",2002
"14255","Utah","VegBank",41.5486448952361,-111.090480068452,"Artemisia tridentata ssp. tridentata",2000
"14258","Utah","VegBank",41.624678419121,-111.206767238037,"Artemisia tridentata ssp. tridentata",2000
"14260","Utah","VegBank",41.6670184423553,-111.112496591432,"Artemisia tridentata ssp. tridentata",2000
"14275","Utah","VegBank",41.8462215072064,-111.223402898984,"Artemisia tridentata ssp. tridentata",2000
"14278","Utah","VegBank",41.465874479316,-111.187040891681,"Artemisia tridentata ssp. tridentata",2000
"14289","Utah","VegBank",41.7357340946165,-111.188159432925,"Artemisia tridentata ssp. tridentata",2000
"14302","Utah","VegBank",41.7965300468154,-111.165623424185,"Artemisia tridentata ssp. tridentata",2001
"14308","Utah","VegBank",41.6563548252815,-111.101824686387,"Artemisia tridentata ssp. tridentata",2001
"221100",NA,"NC_LFRDB_Public_20100122.mdb",47.194578,-107.987609,"Artemisia tridentata ssp. tridentata",2002
"48210",NA,"NC_LFRDB_Public_20100122.mdb",45.168715,-112.14179,"Artemisia tridentata ssp. tridentata",2003
"50410",NA,"NC_LFRDB_Public_20100122.mdb",43.00683,-111.625839,"Artemisia tridentata ssp. tridentata",2003
"50510",NA,"NC_LFRDB_Public_20100122.mdb",42.299285,-111.230913,"Artemisia tridentata ssp. tridentata",2003
"50610",NA,"NC_LFRDB_Public_20100122.mdb",43.06383,-111.715434,"Artemisia tridentata ssp. tridentata",2003
"50710",NA,"NC_LFRDB_Public_20100122.mdb",43.060981,-111.711728,"Artemisia tridentata ssp. tridentata",2003
"77910",NA,"NC_LFRDB_Public_20100122.mdb",44.664085,-111.710799,"Artemisia tridentata ssp. tridentata",1995
"82610",NA,"NC_LFRDB_Public_20100122.mdb",40.940473,-108.235325,"Artemisia tridentata ssp. tridentata",2003
"84610",NA,"NC_LFRDB_Public_20100122.mdb",41.834287,-111.273114,"Artemisia tridentata ssp. tridentata",2001
"85110",NA,"NC_LFRDB_Public_20100122.mdb",41.796954,-111.305009,"Artemisia tridentata ssp. tridentata",2001
"88010",NA,"NC_LFRDB_Public_20100122.mdb",41.850309,-111.159617,"Artemisia tridentata ssp. tridentata",2001
"90710",NA,"NC_LFRDB_Public_20100122.mdb",41.916293,-111.228276,"Artemisia tridentata ssp. tridentata",2001
"91510",NA,"NC_LFRDB_Public_20100122.mdb",41.817863,-111.191144,"Artemisia tridentata ssp. tridentata",2001
"97010",NA,"NC_LFRDB_Public_20100122.mdb",41.434797,-111.272916,"Artemisia tridentata ssp. tridentata",2001
"98510",NA,"NC_LFRDB_Public_20100122.mdb",41.332902,-111.101532,"Artemisia tridentata ssp. tridentata",2001
"99810",NA,"NC_LFRDB_Public_20100122.mdb",41.262461,-111.181395,"Artemisia tridentata ssp. tridentata",2001
"100810",NA,"NC_LFRDB_Public_20100122.mdb",41.308731,-111.183554,"Artemisia tridentata ssp. tridentata",2001
"103710",NA,"NC_LFRDB_Public_20100122.mdb",41.597304,-111.317099,"Artemisia tridentata ssp. tridentata",2001
"106110",NA,"NC_LFRDB_Public_20100122.mdb",41.104779,-111.173446,"Artemisia tridentata ssp. tridentata",2001
"113610",NA,"NC_LFRDB_Public_20100122.mdb",41.323036,-111.183045,"Artemisia tridentata ssp. tridentata",2000
"116710",NA,"NC_LFRDB_Public_20100122.mdb",41.624678,-111.206767,"Artemisia tridentata ssp. tridentata",2000
"117210",NA,"NC_LFRDB_Public_20100122.mdb",41.280496,-111.191678,"Artemisia tridentata ssp. tridentata",2000
"118410",NA,"NC_LFRDB_Public_20100122.mdb",41.846221,-111.223402,"Artemisia tridentata ssp. tridentata",2000
"121610",NA,"NC_LFRDB_Public_20100122.mdb",41.656354,-111.101824,"Artemisia tridentata ssp. tridentata",2001
"121910",NA,"NC_LFRDB_Public_20100122.mdb",42.099968,-111.226066,"Artemisia tridentata ssp. tridentata",2003
"122010",NA,"NC_LFRDB_Public_20100122.mdb",42.066133,-111.086214,"Artemisia tridentata ssp. tridentata",2003
"122110",NA,"NC_LFRDB_Public_20100122.mdb",42.248166,-111.196651,"Artemisia tridentata ssp. tridentata",2003
"122210",NA,"NC_LFRDB_Public_20100122.mdb",41.984293,-111.138594,"Artemisia tridentata ssp. tridentata",2003
"122310",NA,"NC_LFRDB_Public_20100122.mdb",42.069614,-111.120743,"Artemisia tridentata ssp. tridentata",2003
"122410",NA,"NC_LFRDB_Public_20100122.mdb",42.065058,-111.118921,"Artemisia tridentata ssp. tridentata",2003
"122510",NA,"NC_LFRDB_Public_20100122.mdb",42.23819,-111.106627,"Artemisia tridentata ssp. tridentata",2003
"122610",NA,"NC_LFRDB_Public_20100122.mdb",42.093071,-111.215364,"Artemisia tridentata ssp. tridentata",2003
"122710",NA,"NC_LFRDB_Public_20100122.mdb",42.298623,-111.233398,"Artemisia tridentata ssp. tridentata",2003
"122810",NA,"NC_LFRDB_Public_20100122.mdb",42.17216,-111.121494,"Artemisia tridentata ssp. tridentata",2003
"122910",NA,"NC_LFRDB_Public_20100122.mdb",42.299529,-111.239225,"Artemisia tridentata ssp. tridentata",2003
"123010",NA,"NC_LFRDB_Public_20100122.mdb",42.309198,-111.245389,"Artemisia tridentata ssp. tridentata",2003
"126810",NA,"NC_LFRDB_Public_20100122.mdb",40.593488,-108.316844,"Artemisia tridentata ssp. tridentata",2004
"127310",NA,"NC_LFRDB_Public_20100122.mdb",40.760725,-108.764519,"Artemisia tridentata ssp. tridentata",2004
"127510",NA,"NC_LFRDB_Public_20100122.mdb",40.861014,-108.72851,"Artemisia tridentata ssp. tridentata",2004
"132110",NA,"NC_LFRDB_Public_20100122.mdb",40.702784,-108.751806,"Artemisia tridentata ssp. tridentata",2004
"132310",NA,"NC_LFRDB_Public_20100122.mdb",41.807337,-110.9677,"Artemisia tridentata ssp. tridentata",2004
"134110",NA,"NC_LFRDB_Public_20100122.mdb",41.736458,-110.675847,"Artemisia tridentata ssp. tridentata",2004
"135810",NA,"NC_LFRDB_Public_20100122.mdb",41.791736,-110.798548,"Artemisia tridentata ssp. tridentata",2004
"235110",NA,"PNW_LFRDB_Public_20100122.mdb",48.205972,-120.220436,"Artemisia tridentata ssp. tridentata",1996
"235210",NA,"PNW_LFRDB_Public_20100122.mdb",48.208169,-120.211944,"Artemisia tridentata ssp. tridentata",1996
"237810",NA,"PNW_LFRDB_Public_20100122.mdb",47.403849,-120.38414,"Artemisia tridentata ssp. tridentata",1996
"237910",NA,"PNW_LFRDB_Public_20100122.mdb",47.404308,-120.381785,"Artemisia tridentata ssp. tridentata",1996
"238010",NA,"PNW_LFRDB_Public_20100122.mdb",47.40699,-120.386132,"Artemisia tridentata ssp. tridentata",1996
"243710",NA,"PNW_LFRDB_Public_20100122.mdb",43.052075,-120.603268,"Artemisia tridentata ssp. tridentata",1997
"243910",NA,"PNW_LFRDB_Public_20100122.mdb",43.060874,-120.654332,"Artemisia tridentata ssp. tridentata",1997
"244210",NA,"PNW_LFRDB_Public_20100122.mdb",43.028607,-120.7374,"Artemisia tridentata ssp. tridentata",1997
"245810",NA,"PNW_LFRDB_Public_20100122.mdb",43.086893,-121.032427,"Artemisia tridentata ssp. tridentata",2000
"246010",NA,"PNW_LFRDB_Public_20100122.mdb",43.086697,-121.026375,"Artemisia tridentata ssp. tridentata",2000
"250710",NA,"PNW_LFRDB_Public_20100122.mdb",43.062862,-120.906461,"Artemisia tridentata ssp. tridentata",1998
"251310",NA,"PNW_LFRDB_Public_20100122.mdb",43.080406,-121.018402,"Artemisia tridentata ssp. tridentata",1998
"251910",NA,"PNW_LFRDB_Public_20100122.mdb",43.091444,-121.029563,"Artemisia tridentata ssp. tridentata",1998
"252110",NA,"PNW_LFRDB_Public_20100122.mdb",43.090915,-121.028988,"Artemisia tridentata ssp. tridentata",1998
"253010",NA,"PNW_LFRDB_Public_20100122.mdb",43.093133,-121.043375,"Artemisia tridentata ssp. tridentata",1998
"253410",NA,"PNW_LFRDB_Public_20100122.mdb",43.098803,-121.060392,"Artemisia tridentata ssp. tridentata",1998
"253710",NA,"PNW_LFRDB_Public_20100122.mdb",43.107887,-121.058014,"Artemisia tridentata ssp. tridentata",1999
"253910",NA,"PNW_LFRDB_Public_20100122.mdb",43.107119,-121.056043,"Artemisia tridentata ssp. tridentata",1999
"254110",NA,"PNW_LFRDB_Public_20100122.mdb",43.109225,-121.062898,"Artemisia tridentata ssp. tridentata",1999
"254310",NA,"PNW_LFRDB_Public_20100122.mdb",43.103507,-121.055995,"Artemisia tridentata ssp. tridentata",1999
"254910",NA,"PNW_LFRDB_Public_20100122.mdb",43.091748,-120.989693,"Artemisia tridentata ssp. tridentata",1999
"255210",NA,"PNW_LFRDB_Public_20100122.mdb",43.060563,-121.065198,"Artemisia tridentata ssp. tridentata",1999
"255410",NA,"PNW_LFRDB_Public_20100122.mdb",43.066322,-121.06786,"Artemisia tridentata ssp. tridentata",1999
"255910",NA,"PNW_LFRDB_Public_20100122.mdb",43.08344,-121.10534,"Artemisia tridentata ssp. tridentata",1999
"256110",NA,"PNW_LFRDB_Public_20100122.mdb",43.085678,-121.108264,"Artemisia tridentata ssp. tridentata",1999
"256610",NA,"PNW_LFRDB_Public_20100122.mdb",43.106816,-121.101109,"Artemisia tridentata ssp. tridentata",1999
"257010",NA,"PNW_LFRDB_Public_20100122.mdb",43.097425,-121.085855,"Artemisia tridentata ssp. tridentata",1999
"257310",NA,"PNW_LFRDB_Public_20100122.mdb",43.099727,-121.094374,"Artemisia tridentata ssp. tridentata",1999
"257510",NA,"PNW_LFRDB_Public_20100122.mdb",43.11071,-121.08242,"Artemisia tridentata ssp. tridentata",1999
"258010",NA,"PNW_LFRDB_Public_20100122.mdb",43.116542,-121.106812,"Artemisia tridentata ssp. tridentata",1999
"258210",NA,"PNW_LFRDB_Public_20100122.mdb",43.118411,-121.11079,"Artemisia tridentata ssp. tridentata",1999
"259410",NA,"PNW_LFRDB_Public_20100122.mdb",43.225373,-121.051469,"Artemisia tridentata ssp. tridentata",2000
"259610",NA,"PNW_LFRDB_Public_20100122.mdb",43.196738,-121.062687,"Artemisia tridentata ssp. tridentata",2000
"259910",NA,"PNW_LFRDB_Public_20100122.mdb",43.190851,-121.099274,"Artemisia tridentata ssp. tridentata",2000
"260010",NA,"PNW_LFRDB_Public_20100122.mdb",43.201164,-121.114285,"Artemisia tridentata ssp. tridentata",2000
"260310",NA,"PNW_LFRDB_Public_20100122.mdb",43.204067,-121.08464,"Artemisia tridentata ssp. tridentata",2000
"261710",NA,"PNW_LFRDB_Public_20100122.mdb",43.597014,-120.754257,"Artemisia tridentata ssp. tridentata",2000
"262510",NA,"PNW_LFRDB_Public_20100122.mdb",43.522626,-120.775184,"Artemisia tridentata ssp. tridentata",2001
"282510",NA,"PNW_LFRDB_Public_20100122.mdb",45.166458,-121.128887,"Artemisia tridentata ssp. tridentata",2003
"282910",NA,"PNW_LFRDB_Public_20100122.mdb",45.116778,-121.129988,"Artemisia tridentata ssp. tridentata",2003
"285910",NA,"PNW_LFRDB_Public_20100122.mdb",42.067943,-121.53036,"Artemisia tridentata ssp. tridentata",2003
"286010",NA,"PNW_LFRDB_Public_20100122.mdb",42.062645,-121.540039,"Artemisia tridentata ssp. tridentata",2003
"286110",NA,"PNW_LFRDB_Public_20100122.mdb",42.058948,-121.526297,"Artemisia tridentata ssp. tridentata",2003
"286210",NA,"PNW_LFRDB_Public_20100122.mdb",42.050399,-121.525095,"Artemisia tridentata ssp. tridentata",2003
"286310",NA,"PNW_LFRDB_Public_20100122.mdb",42.049224,-121.716831,"Artemisia tridentata ssp. tridentata",2003
"286410",NA,"PNW_LFRDB_Public_20100122.mdb",42.055471,-121.719949,"Artemisia tridentata ssp. tridentata",2003
"286510",NA,"PNW_LFRDB_Public_20100122.mdb",42.062467,-121.722536,"Artemisia tridentata ssp. tridentata",2003
"286610",NA,"PNW_LFRDB_Public_20100122.mdb",42.062857,-121.723077,"Artemisia tridentata ssp. tridentata",2003
"286710",NA,"PNW_LFRDB_Public_20100122.mdb",42.071905,-121.731161,"Artemisia tridentata ssp. tridentata",2003
"286810",NA,"PNW_LFRDB_Public_20100122.mdb",42.072917,-121.732017,"Artemisia tridentata ssp. tridentata",2003
"287610",NA,"PNW_LFRDB_Public_20100122.mdb",42.279581,-120.364467,"Artemisia tridentata ssp. tridentata",2003
"296210",NA,"PNW_LFRDB_Public_20100122.mdb",48.994649,-119.568721,"Artemisia tridentata ssp. tridentata",2003
"296310",NA,"PNW_LFRDB_Public_20100122.mdb",48.983019,-119.557214,"Artemisia tridentata ssp. tridentata",2003
"296410",NA,"PNW_LFRDB_Public_20100122.mdb",48.983971,-119.563797,"Artemisia tridentata ssp. tridentata",2003
"296510",NA,"PNW_LFRDB_Public_20100122.mdb",48.058563,-118.980744,"Artemisia tridentata ssp. tridentata",2003
"296610",NA,"PNW_LFRDB_Public_20100122.mdb",46.604103,-118.296717,"Artemisia tridentata ssp. tridentata",2003
"32061",NA,"PNW_LFRDB_Public_20100122.mdb",48.160031,-119.662005,"Artemisia tridentata ssp. tridentata",2003
"33261",NA,"PNW_LFRDB_Public_20100122.mdb",47.493917,-120.322137,"Artemisia tridentata ssp. tridentata",1996
"33271",NA,"PNW_LFRDB_Public_20100122.mdb",47.498491,-120.321107,"Artemisia tridentata ssp. tridentata",1996
"33281",NA,"PNW_LFRDB_Public_20100122.mdb",47.500847,-120.335701,"Artemisia tridentata ssp. tridentata",1996
"33291",NA,"PNW_LFRDB_Public_20100122.mdb",47.504234,-120.322329,"Artemisia tridentata ssp. tridentata",1996
"33301",NA,"PNW_LFRDB_Public_20100122.mdb",47.578595,-120.302127,"Artemisia tridentata ssp. tridentata",1996
"33311",NA,"PNW_LFRDB_Public_20100122.mdb",47.576171,-120.308076,"Artemisia tridentata ssp. tridentata",1996
"33321",NA,"PNW_LFRDB_Public_20100122.mdb",47.575951,-120.309457,"Artemisia tridentata ssp. tridentata",1996
"33331",NA,"PNW_LFRDB_Public_20100122.mdb",47.568023,-120.325593,"Artemisia tridentata ssp. tridentata",1996
"33341",NA,"PNW_LFRDB_Public_20100122.mdb",47.572006,-120.318928,"Artemisia tridentata ssp. tridentata",1996
"34751",NA,"PNW_LFRDB_Public_20100122.mdb",41.94277,-117.704971,"Artemisia tridentata ssp. tridentata",2003
"34761",NA,"PNW_LFRDB_Public_20100122.mdb",41.513284,-117.730777,"Artemisia tridentata ssp. tridentata",2003
"34771",NA,"PNW_LFRDB_Public_20100122.mdb",41.512228,-117.729732,"Artemisia tridentata ssp. tridentata",2003
"34791",NA,"PNW_LFRDB_Public_20100122.mdb",41.513076,-117.727038,"Artemisia tridentata ssp. tridentata",2003
"34971",NA,"PNW_LFRDB_Public_20100122.mdb",41.475508,-117.744923,"Artemisia tridentata ssp. tridentata",2003
"35311",NA,"PNW_LFRDB_Public_20100122.mdb",41.604296,-119.938708,"Artemisia tridentata ssp. tridentata",2003
"35341",NA,"PNW_LFRDB_Public_20100122.mdb",41.564589,-119.855846,"Artemisia tridentata ssp. tridentata",2003
"35361",NA,"PNW_LFRDB_Public_20100122.mdb",41.554796,-119.85207,"Artemisia tridentata ssp. tridentata",2003
"35371",NA,"PNW_LFRDB_Public_20100122.mdb",41.519087,-119.850462,"Artemisia tridentata ssp. tridentata",2003
"35501",NA,"PNW_LFRDB_Public_20100122.mdb",41.321613,-119.39741,"Artemisia tridentata ssp. tridentata",2003
"35601",NA,"PNW_LFRDB_Public_20100122.mdb",41.337424,-119.741964,"Artemisia tridentata ssp. tridentata",2003
"35621",NA,"PNW_LFRDB_Public_20100122.mdb",41.203713,-119.782044,"Artemisia tridentata ssp. tridentata",2003
"35681",NA,"PNW_LFRDB_Public_20100122.mdb",41.380643,-119.885863,"Artemisia tridentata ssp. tridentata",2003
"35711",NA,"PNW_LFRDB_Public_20100122.mdb",41.430194,-119.866733,"Artemisia tridentata ssp. tridentata",2003
"35751",NA,"PNW_LFRDB_Public_20100122.mdb",41.582623,-119.651497,"Artemisia tridentata ssp. tridentata",2003
"35801",NA,"PNW_LFRDB_Public_20100122.mdb",41.724151,-119.745631,"Artemisia tridentata ssp. tridentata",2003
"35841",NA,"PNW_LFRDB_Public_20100122.mdb",41.632234,-119.857162,"Artemisia tridentata ssp. tridentata",2003
"36111",NA,"PNW_LFRDB_Public_20100122.mdb",41.583001,-119.686269,"Artemisia tridentata ssp. tridentata",2003
"36161",NA,"PNW_LFRDB_Public_20100122.mdb",41.459151,-119.562643,"Artemisia tridentata ssp. tridentata",2003
"36391",NA,"PNW_LFRDB_Public_20100122.mdb",41.504746,-118.860389,"Artemisia tridentata ssp. tridentata",2003
"36471",NA,"PNW_LFRDB_Public_20100122.mdb",41.701141,-118.297173,"Artemisia tridentata ssp. tridentata",2003
"36601",NA,"PNW_LFRDB_Public_20100122.mdb",41.719741,-118.351186,"Artemisia tridentata ssp. tridentata",2003
"36631",NA,"PNW_LFRDB_Public_20100122.mdb",41.726574,-118.401608,"Artemisia tridentata ssp. tridentata",2003
"36721",NA,"PNW_LFRDB_Public_20100122.mdb",41.867998,-118.487341,"Artemisia tridentata ssp. tridentata",2003
"36841",NA,"PNW_LFRDB_Public_20100122.mdb",41.760659,-118.998944,"Artemisia tridentata ssp. tridentata",2003
"36881",NA,"PNW_LFRDB_Public_20100122.mdb",41.597516,-119.000223,"Artemisia tridentata ssp. tridentata",2003
"36971",NA,"PNW_LFRDB_Public_20100122.mdb",41.752476,-117.948315,"Artemisia tridentata ssp. tridentata",2003
"37131",NA,"PNW_LFRDB_Public_20100122.mdb",41.723731,-118.008029,"Artemisia tridentata ssp. tridentata",2003
"37151",NA,"PNW_LFRDB_Public_20100122.mdb",41.70713,-119.307928,"Artemisia tridentata ssp. tridentata",2003
"37171",NA,"PNW_LFRDB_Public_20100122.mdb",41.71462,-119.363331,"Artemisia tridentata ssp. tridentata",2003
"37181",NA,"PNW_LFRDB_Public_20100122.mdb",41.691743,-119.417453,"Artemisia tridentata ssp. tridentata",2003
"37221",NA,"PNW_LFRDB_Public_20100122.mdb",41.453388,-119.43249,"Artemisia tridentata ssp. tridentata",2003
"37251",NA,"PNW_LFRDB_Public_20100122.mdb",41.726327,-119.46072,"Artemisia tridentata ssp. tridentata",2003
"37311",NA,"PNW_LFRDB_Public_20100122.mdb",41.918685,-119.444117,"Artemisia tridentata ssp. tridentata",2003
"37351",NA,"PNW_LFRDB_Public_20100122.mdb",41.700487,-118.106489,"Artemisia tridentata ssp. tridentata",2003
"37391",NA,"PNW_LFRDB_Public_20100122.mdb",41.824169,-118.18315,"Artemisia tridentata ssp. tridentata",2003
"37401",NA,"PNW_LFRDB_Public_20100122.mdb",41.946484,-118.308062,"Artemisia tridentata ssp. tridentata",2003
"37411",NA,"PNW_LFRDB_Public_20100122.mdb",41.911522,-118.219694,"Artemisia tridentata ssp. tridentata",2003
"37431",NA,"PNW_LFRDB_Public_20100122.mdb",41.936755,-118.187752,"Artemisia tridentata ssp. tridentata",2003
"37481",NA,"PNW_LFRDB_Public_20100122.mdb",41.983748,-118.203864,"Artemisia tridentata ssp. tridentata",2003
"37491",NA,"PNW_LFRDB_Public_20100122.mdb",41.943531,-118.122377,"Artemisia tridentata ssp. tridentata",2003
"37501",NA,"PNW_LFRDB_Public_20100122.mdb",41.934833,-119.431002,"Artemisia tridentata ssp. tridentata",2003
"37791",NA,"PNW_LFRDB_Public_20100122.mdb",41.525951,-119.303524,"Artemisia tridentata ssp. tridentata",2003
"37861",NA,"PNW_LFRDB_Public_20100122.mdb",41.817925,-117.616726,"Artemisia tridentata ssp. tridentata",2003
"37881",NA,"PNW_LFRDB_Public_20100122.mdb",41.994183,-117.526234,"Artemisia tridentata ssp. tridentata",2003
"37891",NA,"PNW_LFRDB_Public_20100122.mdb",41.99289,-117.48086,"Artemisia tridentata ssp. tridentata",2003
"37911",NA,"PNW_LFRDB_Public_20100122.mdb",41.977779,-117.452622,"Artemisia tridentata ssp. tridentata",2003
"38001",NA,"PNW_LFRDB_Public_20100122.mdb",41.773145,-117.35467,"Artemisia tridentata ssp. tridentata",2003
"38011",NA,"PNW_LFRDB_Public_20100122.mdb",41.770277,-117.382304,"Artemisia tridentata ssp. tridentata",2003
"38041",NA,"PNW_LFRDB_Public_20100122.mdb",41.511699,-117.731888,"Artemisia tridentata ssp. tridentata",2003
"38061",NA,"PNW_LFRDB_Public_20100122.mdb",41.501189,-117.732129,"Artemisia tridentata ssp. tridentata",2003
"38161",NA,"PNW_LFRDB_Public_20100122.mdb",41.542956,-117.575932,"Artemisia tridentata ssp. tridentata",2003
